season,daynum,wteam,wscore,lteam,lscore,wloc,numot
2015,43,1329,68,1292,44,H,0
2015,43,1356,65,1398,58,H,0
2015,43,1358,76,1186,52,H,0
2015,43,1359,81,1342,71,A,0
2015,43,1400,106,1252,61,H,0
2015,43,1408,75,1366,67,H,0
2015,43,1431,80,1368,62,H,0
2015,43,1433,78,1125,51,H,0
2015,43,1435,99,1441,79,H,0
2015,43,1455,53,1104,52,H,0
2015,44,1115,61,1222,56,A,1
2015,44,1117,69,1280,55,A,0
2015,44,1120,80,1457,62,H,0
2015,44,1124,66,1308,55,H,0
2015,44,1141,80,1321,67,A,0
2015,44,1142,60,1318,58,N,0
2015,44,1144,70,1188,65,H,0
2015,44,1153,71,1361,62,H,1
2015,44,1175,72,1383,64,A,0
2015,44,1176,83,1394,73,H,0
2015,44,1199,93,1316,77,H,0
2015,44,1228,73,1214,55,H,0
2015,44,1229,64,1404,54,H,0
2015,44,1230,82,1213,80,A,0
2015,44,1239,68,1205,65,H,0
2015,44,1241,72,1123,52,A,0
2015,44,1244,90,1464,84,A,0
2015,44,1260,83,1101,44,H,0
2015,44,1272,83,1367,73,H,0
2015,44,1275,71,1255,60,H,0
2015,44,1277,66,1185,46,H,0
2015,44,1293,94,1108,56,H,0
2015,44,1301,83,1397,72,H,0
2015,44,1303,92,1294,82,H,0
2015,44,1307,76,1146,55,H,0
2015,44,1326,97,1299,55,H,0
2015,44,1330,58,1209,54,H,1
2015,44,1332,79,1169,56,H,0
2015,44,1337,53,1224,45,H,0
2015,44,1338,65,1264,56,H,0
2015,44,1372,66,1402,60,H,0
2015,44,1374,67,1227,46,H,0
2015,44,1384,67,1182,52,A,0
2015,44,1387,75,1410,69,H,0
2015,44,1390,67,1258,58,H,0
2015,44,1403,101,1354,39,H,0
2015,44,1405,83,1352,57,H,0
2015,44,1409,74,1283,70,H,0
2015,44,1416,75,1178,70,H,0
2015,44,1423,73,1251,70,H,1
2015,44,1424,75,1339,73,H,1
2015,44,1443,75,1152,60,H,0
2015,44,1449,86,1212,38,H,0
2015,44,1453,66,1287,50,H,0
2015,44,1459,64,1149,58,H,0
2015,45,1145,60,1392,59,H,1
2015,45,1150,75,1111,65,H,0
2015,45,1181,66,1163,56,N,0
2015,45,1191,81,1325,69,H,1
2015,45,1204,76,1391,67,A,0
2015,45,1238,66,1379,46,H,0
2015,45,1254,69,1198,58,N,0
2015,45,1256,79,1311,54,H,0
2015,45,1261,79,1412,70,A,0
2015,45,1279,71,1157,68,H,0
2015,45,1333,90,1177,59,H,0
2015,45,1334,69,1305,65,H,0
2015,45,1346,80,1250,65,H,0
2015,45,1350,65,1375,54,H,0
2015,45,1351,62,1288,48,H,0
2015,45,1355,75,1226,72,N,1
2015,45,1362,77,1340,40,H,0
2015,45,1371,89,1378,69,A,0
2015,45,1377,55,1286,53,H,0
2015,45,1396,82,1174,62,A,0
2015,45,1429,57,1167,56,H,0
2015,45,1438,70,1156,54,H,0
2015,45,1460,69,1441,56,A,0
2015,45,1463,57,1436,56,A,0
2015,46,1112,60,1431,55,A,0
2015,46,1138,88,1310,62,H,0
2015,46,1143,78,1186,67,H,0
2015,46,1161,85,1176,84,A,0
2015,46,1166,75,1410,60,H,0
2015,46,1171,58,1296,55,H,1
2015,46,1184,72,1274,44,A,0
2015,46,1195,83,1202,78,H,0
2015,46,1214,66,1398,54,H,0
2015,46,1245,71,1299,57,H,0
2015,46,1260,73,1381,57,H,0
2015,46,1266,83,1105,49,H,0
2015,46,1273,67,1126,46,H,0
2015,46,1278,92,1370,57,H,0
2015,46,1292,68,1151,58,H,0
2015,46,1297,83,1287,60,A,0
2015,46,1309,56,1356,52,A,0
2015,46,1313,81,1319,62,H,0
2015,46,1316,83,1197,65,A,0
2015,46,1330,60,1271,43,H,0
2015,46,1343,77,1252,55,H,0
2015,46,1347,76,1373,66,H,0
2015,46,1355,53,1167,49,N,0
2015,46,1368,81,1457,71,H,0
2015,46,1376,68,1155,45,H,0
2015,46,1385,53,1388,47,H,0
2015,46,1397,61,1399,58,H,0
2015,46,1403,72,1115,51,H,0
2015,46,1408,56,1238,49,H,0
2015,46,1429,69,1226,56,H,0
2015,47,1107,64,1463,60,A,0
2015,47,1110,46,1291,45,H,0
2015,47,1116,84,1369,67,H,0
2015,47,1117,67,1267,58,H,0
2015,47,1120,89,1462,88,H,2
2015,47,1125,73,1193,61,A,0
2015,47,1129,77,1101,33,H,0
2015,47,1140,79,1390,77,H,0
2015,47,1162,82,1220,77,H,0
2015,47,1167,59,1226,50,N,0
2015,47,1172,80,1158,68,A,0
2015,47,1173,78,1131,62,H,0
2015,47,1182,79,1262,63,H,0
2015,47,1183,60,1232,56,A,0
2015,47,1185,77,1283,65,A,0
2015,47,1188,61,1454,56,H,0
2015,47,1189,71,1422,64,A,0
2015,47,1192,76,1174,74,H,0
2015,47,1196,63,1448,50,N,0
2015,47,1199,75,1378,62,N,0
2015,47,1206,86,1233,81,H,0
2015,47,1207,81,1150,78,H,0
2015,47,1210,65,1435,60,H,0
2015,47,1211,63,1142,50,N,0
2015,47,1219,80,1241,71,A,0
2015,47,1228,62,1281,59,N,0
2015,47,1230,110,1282,104,A,3
2015,47,1231,82,1139,73,N,0
2015,47,1235,83,1179,54,A,0
2015,47,1237,71,1375,65,H,1
2015,47,1242,96,1248,69,H,0
2015,47,1243,71,1401,64,H,0
2015,47,1246,83,1417,44,N,0
2015,47,1247,67,1406,53,A,0
2015,47,1250,84,1113,81,A,3
2015,47,1257,76,1443,67,A,0
2015,47,1264,73,1288,69,H,0
2015,47,1272,78,1331,63,H,0
2015,47,1284,74,1447,66,A,0
2015,47,1293,89,1229,77,H,0
2015,47,1294,69,1240,60,H,0
2015,47,1300,94,1290,60,N,0
2015,47,1307,69,1308,67,A,0
2015,47,1312,84,1148,76,A,0
2015,47,1314,82,1326,74,N,0
2015,47,1318,78,1365,72,A,0
2015,47,1320,56,1234,44,H,0
2015,47,1321,67,1444,61,H,0
2015,47,1322,89,1418,85,H,0
2015,47,1323,94,1345,63,N,0
2015,47,1332,83,1175,70,H,0
2015,47,1334,71,1201,68,H,0
2015,47,1336,73,1180,68,N,0
2015,47,1338,81,1324,77,H,1
2015,47,1339,87,1286,60,H,0
2015,47,1344,85,1269,65,H,0
2015,47,1348,69,1178,55,H,0
2015,47,1350,65,1337,63,N,0
2015,47,1354,71,1222,63,A,0
2015,47,1355,68,1429,65,A,1
2015,47,1357,73,1306,60,H,0
2015,47,1358,61,1341,44,H,0
2015,47,1361,70,1123,57,H,0
2015,47,1367,53,1280,51,N,0
2015,47,1374,62,1276,51,A,0
2015,47,1382,69,1127,51,A,0
2015,47,1383,61,1194,56,H,0
2015,47,1384,73,1353,68,A,0
2015,47,1386,75,1265,58,A,0
2015,47,1394,75,1169,68,A,0
2015,47,1395,88,1427,57,H,0
2015,47,1400,78,1253,68,H,0
2015,47,1404,77,1342,60,H,0
2015,47,1405,83,1270,69,A,0
2015,47,1411,71,1277,64,A,1
2015,47,1413,81,1102,75,A,0
2015,47,1415,78,1223,67,H,0
2015,47,1420,66,1244,53,A,0
2015,47,1423,66,1187,54,H,0
2015,47,1428,59,1424,46,N,0
2015,47,1433,68,1153,47,A,0
2015,47,1434,75,1236,72,A,0
2015,47,1437,82,1393,77,H,1
2015,47,1439,64,1154,61,H,0
2015,47,1449,69,1328,67,N,0
2015,47,1451,73,1430,61,H,0
2015,47,1452,83,1301,69,N,0
2015,47,1461,57,1380,39,H,0
2015,48,1104,60,1111,59,H,0
2015,48,1119,72,1263,69,H,1
2015,48,1136,48,1176,46,A,0
2015,48,1145,67,1221,48,H,0
2015,48,1156,69,1362,65,H,1
2015,48,1157,72,1146,55,A,0
2015,48,1191,81,1106,63,H,0
2015,48,1208,65,1371,47,H,0
2015,48,1209,68,1379,55,H,0
2015,48,1214,75,1319,66,H,0
2015,48,1216,82,1198,69,H,0
2015,48,1245,53,1295,52,N,0
2015,48,1252,69,1122,63,H,0
2015,48,1268,73,1329,64,A,0
2015,48,1292,65,1398,47,H,0
2015,48,1303,77,1410,72,H,0
2015,48,1317,62,1166,58,H,0
2015,48,1346,60,1333,52,H,0
2015,48,1347,74,1165,61,H,0
2015,48,1359,64,1419,50,H,0
2015,48,1370,66,1170,47,H,0
2015,48,1377,67,1285,62,A,0
2015,48,1387,58,1436,55,H,0
2015,48,1392,67,1259,52,H,0
2015,48,1407,65,1311,64,A,0
2015,48,1414,55,1133,47,N,0
2015,48,1425,75,1130,71,A,0
2015,48,1431,78,1108,45,H,0
2015,48,1438,76,1217,27,H,0
2015,48,1441,66,1421,62,A,0
2015,48,1450,82,1363,53,H,0
2015,48,1453,66,1114,46,N,0
2015,49,1101,65,1354,59,N,0
2015,49,1102,66,1240,65,H,1
2015,49,1107,77,1193,66,H,0
2015,49,1114,64,1133,54,N,0
2015,49,1115,70,1381,61,N,0
2015,49,1116,84,1454,54,H,0
2015,49,1124,70,1380,66,H,0
2015,49,1129,75,1222,73,N,1
2015,49,1135,67,1148,55,A,0
2015,49,1139,64,1404,37,H,0
2015,49,1141,87,1270,58,A,0
2015,49,1151,83,1412,67,H,0
2015,49,1155,70,1324,60,H,0
2015,49,1160,82,1177,68,N,0
2015,49,1161,75,1149,54,H,0
2015,49,1163,80,1162,65,N,0
2015,49,1168,82,1394,77,H,0
2015,49,1187,75,1197,57,H,0
2015,49,1188,63,1152,38,H,0
2015,49,1189,67,1244,65,A,0
2015,49,1194,69,1184,66,H,0
2015,49,1199,63,1391,59,H,0
2015,49,1203,77,1325,49,N,0
2015,49,1205,89,1345,84,A,0
2015,49,1218,66,1304,58,H,0
2015,49,1229,68,1236,43,H,0
2015,49,1231,79,1309,59,H,0
2015,49,1234,80,1316,70,H,0
2015,49,1249,79,1349,72,H,1
2015,49,1254,73,1306,72,A,1
2015,49,1260,62,1403,44,N,0
2015,49,1261,71,1158,47,H,0
2015,49,1264,71,1200,57,N,0
2015,49,1266,67,1315,54,H,0
2015,49,1271,82,1382,80,A,0
2015,49,1276,72,1164,56,H,0
2015,49,1277,82,1154,56,H,0
2015,49,1278,86,1202,76,H,0
2015,49,1279,82,1369,51,N,0
2015,49,1283,52,1331,45,H,0
2015,49,1291,69,1127,68,H,0
2015,49,1293,83,1356,71,A,0
2015,49,1295,61,1108,50,N,0
2015,49,1297,81,1225,68,H,0
2015,49,1298,61,1406,56,H,0
2015,49,1300,67,1238,64,A,1
2015,49,1305,83,1267,55,H,0
2015,49,1313,74,1241,71,A,1
2015,49,1321,63,1227,46,H,0
2015,49,1323,91,1296,66,H,0
2015,49,1326,93,1275,55,H,0
2015,49,1328,85,1451,51,H,0
2015,49,1330,69,1456,62,H,0
2015,49,1332,82,1364,78,H,1
2015,49,1336,69,1171,49,H,0
2015,49,1343,65,1251,47,H,0
2015,49,1344,76,1274,62,N,0
2015,49,1352,84,1174,81,H,0
2015,49,1361,61,1415,33,H,0
2015,49,1385,66,1253,49,H,0
2015,49,1388,72,1318,68,H,1
2015,49,1393,78,1159,43,H,0
2015,49,1395,80,1212,39,H,0
2015,49,1396,77,1242,52,N,0
2015,49,1397,64,1273,54,H,0
2015,49,1399,81,1282,60,A,0
2015,49,1409,76,1230,47,H,0
2015,49,1413,73,1294,63,A,0
2015,49,1414,72,1453,70,N,0
2015,49,1416,70,1368,65,H,0
2015,49,1431,78,1245,75,N,0
2015,49,1433,84,1190,60,H,0
2015,49,1435,79,1335,50,H,0
2015,49,1439,87,1440,74,H,0
2015,49,1444,71,1105,62,H,0
2015,49,1448,60,1137,53,H,0
2015,49,1449,66,1408,57,H,0
2015,49,1452,77,1459,44,H,0
2015,49,1455,80,1258,53,N,0
2015,49,1458,68,1143,56,A,0
2015,50,1101,69,1115,61,N,0
2015,50,1113,93,1178,54,H,0
2015,50,1117,74,1310,69,A,0
2015,50,1120,61,1411,60,H,0
2015,50,1140,77,1269,71,H,1
2015,50,1142,69,1365,58,A,0
2015,50,1144,69,1423,63,H,0
2015,50,1153,72,1447,48,H,0
2015,50,1165,75,1373,57,A,0
2015,50,1173,75,1210,61,H,0
2015,50,1183,67,1156,65,A,0
2015,50,1185,87,1164,64,H,0
2015,50,1203,53,1160,50,N,0
2015,50,1206,68,1460,60,A,0
2015,50,1213,68,1307,65,H,0
2015,50,1222,82,1403,69,N,0
2015,50,1224,73,1375,60,A,0
2015,50,1233,86,1195,67,H,0
2015,50,1247,83,1220,74,A,0
2015,50,1257,80,1169,55,H,0
2015,50,1260,48,1129,45,N,0
2015,50,1272,78,1442,51,H,0
2015,50,1280,70,1239,47,H,0
2015,50,1301,73,1256,65,H,0
2015,50,1304,50,1258,42,N,1
2015,50,1325,99,1177,78,N,0
2015,50,1338,58,1221,39,H,0
2015,50,1341,70,1317,67,A,0
2015,50,1350,57,1237,53,H,0
2015,50,1353,79,1357,54,H,0
2015,50,1378,78,1368,63,H,0
2015,50,1381,66,1354,56,N,0
2015,50,1383,71,1284,46,A,0
2015,50,1389,69,1192,60,H,0
2015,50,1390,74,1400,71,A,1
2015,50,1392,59,1110,47,H,0
2015,50,1424,71,1112,67,H,0
2015,50,1428,80,1355,66,H,0
2015,50,1430,51,1226,47,H,0
2015,50,1437,92,1312,67,H,0
2015,50,1455,80,1218,79,A,1
2015,50,1461,61,1286,51,A,0
2015,52,1203,60,1455,54,N,0
2015,52,1218,69,1160,66,H,0
2015,52,1258,72,1177,69,N,0
2015,52,1304,71,1325,58,N,0
2015,54,1161,58,1308,57,A,1
2015,54,1170,74,1430,49,A,0
2015,54,1207,91,1231,87,N,1
2015,54,1208,86,1273,77,H,3
2015,54,1211,87,1140,80,A,0
2015,54,1228,93,1244,45,H,0
2015,54,1237,55,1337,53,A,0
2015,54,1239,75,1240,61,H,0
2015,54,1246,58,1257,50,A,0
2015,54,1268,72,1324,56,H,0
2015,54,1278,108,1423,82,H,0
2015,54,1314,89,1412,58,H,0
2015,54,1321,76,1297,55,H,0
2015,54,1326,100,1460,55,H,0
2015,54,1339,61,1360,58,A,0
2015,54,1362,77,1334,71,A,0
2015,54,1371,72,1263,43,H,0
2015,54,1388,73,1365,60,H,0
2015,54,1397,67,1398,46,H,0
2015,54,1424,79,1381,45,H,0
2015,54,1439,87,1342,65,H,0
2015,54,1453,78,1209,61,H,0
2015,55,1104,56,1417,50,H,0
2015,55,1113,56,1217,46,H,0
2015,55,1116,100,1322,92,H,0
2015,55,1123,69,1255,64,H,0
2015,55,1132,79,1378,70,A,0
2015,55,1133,68,1227,60,H,0
2015,55,1135,79,1357,76,H,0
2015,55,1139,67,1125,56,H,0
2015,55,1162,69,1159,64,H,0
2015,55,1163,81,1148,48,H,0
2015,55,1167,55,1143,52,A,0
2015,55,1187,71,1422,50,H,0
2015,55,1189,69,1265,64,H,0
2015,55,1191,85,1164,80,H,0
2015,55,1200,74,1224,59,H,0
2015,55,1213,83,1101,81,H,0
2015,55,1220,88,1254,62,N,0
2015,55,1222,80,1290,53,H,0
2015,55,1233,81,1180,62,A,0
2015,55,1248,76,1312,71,H,0
2015,55,1250,58,1420,55,A,0
2015,55,1259,61,1193,59,N,1
2015,55,1266,81,1288,53,H,0
2015,55,1271,78,1182,69,A,0
2015,55,1282,73,1232,70,A,2
2015,55,1320,74,1355,63,H,0
2015,55,1353,59,1284,58,A,0
2015,55,1359,65,1144,56,H,0
2015,55,1373,73,1137,71,H,0
2015,55,1377,84,1454,60,H,0
2015,55,1385,82,1408,57,N,0
2015,55,1389,59,1165,52,A,1
2015,55,1392,62,1449,57,A,0
2015,55,1393,85,1253,67,H,0
2015,55,1396,66,1175,56,H,0
2015,55,1411,58,1243,56,A,0
2015,55,1448,65,1350,63,A,0
2015,55,1450,90,1413,83,H,0
2015,55,1458,68,1138,56,H,0
2015,55,1462,71,1195,57,H,0
2015,56,1120,64,1292,48,H,0
2015,56,1130,70,1262,47,H,0
2015,56,1140,97,1339,88,H,0
2015,56,1151,78,1252,60,H,0
2015,56,1152,69,1303,66,H,0
2015,56,1176,77,1386,73,H,1
2015,56,1181,86,1405,69,H,0
2015,56,1192,85,1406,84,A,1
2015,56,1198,76,1197,55,A,0
2015,56,1211,60,1360,48,A,0
2015,56,1218,71,1380,57,H,0
2015,56,1261,87,1379,67,H,0
2015,56,1287,95,1146,60,A,0
2015,56,1296,83,1214,51,H,0
2015,56,1300,70,1237,49,H,0
2015,56,1330,69,1291,35,H,0
2015,56,1332,69,1414,67,H,1
2015,56,1337,69,1258,56,A,0
2015,56,1346,81,1263,64,H,0
2015,56,1351,76,1447,71,A,0
2015,56,1365,57,1334,40,A,0
2015,56,1372,61,1169,57,A,0
2015,56,1388,69,1362,56,H,0
2015,56,1390,74,1115,39,H,0
2015,56,1395,60,1398,40,H,0
2015,56,1399,87,1316,84,H,0
2015,56,1400,66,1349,55,H,0
2015,56,1403,60,1317,45,H,0
2015,56,1433,72,1156,63,H,0
2015,56,1434,79,1241,52,A,0
2015,57,1103,70,1267,63,H,0
2015,57,1117,63,1375,60,A,1
2015,57,1124,92,1313,51,H,0
2015,57,1138,76,1127,50,A,0
2015,57,1142,71,1236,57,A,0
2015,57,1145,67,1282,55,H,0
2015,57,1153,76,1301,60,A,0
2015,57,1154,51,1126,47,H,0
2015,57,1155,64,1352,57,H,0
2015,57,1173,78,1279,74,H,0
2015,57,1174,82,1382,77,H,0
2015,57,1182,78,1410,72,H,0
2015,57,1184,66,1164,63,A,0
2015,57,1194,68,1239,50,A,0
2015,57,1199,65,1196,63,H,0
2015,57,1203,80,1440,60,H,0
2015,57,1209,65,1419,45,H,0
2015,57,1210,67,1150,66,H,0
2015,57,1217,72,1213,59,A,0
2015,57,1218,76,1341,68,H,0
2015,57,1234,71,1326,65,A,0
2015,57,1242,78,1245,62,H,0
2015,57,1247,84,1335,67,H,0
2015,57,1257,63,1253,48,H,0
2015,57,1268,68,1277,66,A,2
2015,57,1269,87,1233,82,H,0
2015,57,1270,66,1280,47,A,0
2015,57,1271,63,1404,60,A,0
2015,57,1274,67,1158,40,H,0
2015,57,1276,73,1228,65,H,1
2015,57,1293,76,1105,39,H,0
2015,57,1308,54,1411,52,H,0
2015,57,1310,65,1107,47,H,0
2015,57,1312,77,1384,65,H,0
2015,57,1314,86,1456,64,H,0
2015,57,1321,51,1353,47,A,0
2015,57,1323,87,1216,60,H,0
2015,57,1325,72,1423,53,H,0
2015,57,1329,74,1281,72,N,1
2015,57,1331,77,1178,73,A,1
2015,57,1333,76,1364,64,H,0
2015,57,1338,71,1195,54,H,0
2015,57,1370,76,1413,67,H,0
2015,57,1376,91,1299,54,H,0
2015,57,1383,72,1162,64,H,0
2015,57,1401,65,1273,50,H,0
2015,57,1402,57,1407,46,A,0
2015,57,1415,68,1288,63,H,0
2015,57,1418,83,1114,79,A,1
2015,57,1425,64,1436,56,H,0
2015,57,1426,62,1204,61,H,0
2015,57,1438,83,1172,72,H,0
2015,57,1444,70,1306,56,H,0
2015,57,1452,82,1439,51,H,0
2015,57,1463,70,1357,64,A,0
2015,58,1122,65,1316,60,H,0
2015,58,1131,75,1221,72,A,1
2015,58,1137,57,1110,47,H,0
2015,58,1144,53,1251,46,H,0
2015,58,1157,83,1219,68,A,0
2015,58,1159,68,1250,61,A,0
2015,58,1161,71,1129,65,H,0
2015,58,1171,76,1136,59,A,0
2015,58,1177,61,1266,58,H,0
2015,58,1181,84,1459,55,H,0
2015,58,1200,74,1354,54,H,0
2015,58,1205,81,1342,64,A,0
2015,58,1208,50,1243,46,A,0
2015,58,1220,84,1148,56,A,0
2015,58,1231,70,1304,65,A,0
2015,58,1232,63,1229,61,A,0
2015,58,1235,83,1290,33,H,0
2015,58,1248,92,1119,78,A,0
2015,58,1260,64,1133,49,H,0
2015,58,1272,73,1222,54,H,0
2015,58,1283,53,1356,50,A,0
2015,58,1298,70,1259,47,H,0
2015,58,1307,76,1201,64,H,0
2015,58,1318,58,1350,57,A,0
2015,58,1328,61,1206,43,H,0
2015,58,1344,65,1166,53,H,0
2015,58,1345,72,1278,68,H,0
2015,58,1348,80,1135,60,H,0
2015,58,1361,53,1102,49,H,0
2015,58,1371,78,1385,67,H,0
2015,58,1374,83,1378,49,H,0
2015,58,1393,61,1165,44,H,0
2015,58,1396,57,1163,53,A,1
2015,58,1397,71,1190,61,H,0
2015,58,1398,73,1244,62,H,0
2015,58,1408,67,1187,59,A,0
2015,58,1409,56,1416,54,A,0
2015,58,1421,62,1347,60,A,0
2015,58,1429,61,1363,33,H,0
2015,58,1435,70,1387,55,A,0
2015,58,1437,67,1139,55,H,0
2015,58,1448,80,1343,66,H,0
2015,58,1453,54,1152,50,H,0
2015,58,1455,66,1179,58,A,0
2015,58,1457,82,1255,72,H,1
2015,58,1458,89,1336,72,H,0
2015,58,1461,76,1424,71,H,0
2015,58,1462,70,1207,53,H,0
2015,58,1464,78,1297,74,H,0
2015,59,1125,78,1369,77,H,0
2015,59,1140,81,1365,46,A,0
2015,59,1170,78,1319,73,H,0
2015,59,1183,61,1399,59,H,0
2015,59,1186,84,1451,78,H,0
2015,59,1188,73,1240,57,H,0
2015,59,1191,52,1320,49,H,0
2015,59,1225,77,1226,54,H,0
2015,59,1285,66,1294,48,H,0
2015,59,1315,67,1286,60,A,0
2015,59,1334,77,1258,63,A,0
2015,59,1340,71,1381,68,H,0
2015,59,1360,57,1362,56,A,0
2015,59,1388,68,1337,59,A,0
2015,60,1104,76,1316,61,H,0
2015,60,1143,81,1449,75,H,0
2015,60,1156,84,1454,57,H,0
2015,60,1160,62,1417,56,H,0
2015,60,1169,78,1288,62,H,0
2015,60,1176,76,1355,69,H,0
2015,60,1190,98,1440,88,H,0
2015,60,1227,77,1464,71,H,0
2015,60,1245,74,1410,54,H,0
2015,60,1262,50,1127,40,H,0
2015,60,1280,62,1199,55,H,0
2015,60,1284,73,1145,68,A,0
2015,60,1295,72,1331,66,H,0
2015,60,1296,72,1415,67,H,1
2015,60,1303,86,1377,77,A,0
2015,60,1310,73,1264,61,H,0
2015,60,1312,70,1420,55,A,0
2015,60,1324,89,1434,75,H,1
2015,60,1349,67,1427,52,H,0
2015,60,1351,69,1265,59,A,0
2015,60,1364,64,1436,57,H,0
2015,60,1373,68,1193,67,A,0
2015,60,1389,66,1346,60,A,0
2015,60,1390,71,1450,56,H,0
2015,60,1428,79,1425,55,H,0
2015,60,1431,85,1317,71,A,0
2015,60,1442,73,1236,67,H,0
2015,60,1460,70,1178,57,H,0
2015,61,1103,79,1164,62,H,0
2015,61,1106,71,1212,50,H,0
2015,61,1107,80,1263,56,H,0
2015,61,1110,53,1221,49,H,0
2015,61,1111,74,1117,73,A,0
2015,61,1116,79,1430,46,H,0
2015,61,1119,77,1259,53,A,0
2015,61,1123,51,1126,48,H,0
2015,61,1131,75,1250,56,H,0
2015,61,1132,58,1152,35,H,0
2015,61,1133,63,1356,44,H,0
2015,61,1136,67,1254,63,A,0
2015,61,1138,92,1165,73,H,0
2015,61,1139,73,1385,69,A,0
2015,61,1140,99,1362,68,A,0
2015,61,1151,72,1202,60,H,0
2015,61,1153,56,1374,50,H,0
2015,61,1157,83,1149,74,H,0
2015,61,1159,68,1137,62,H,0
2015,61,1163,63,1196,59,A,0
2015,61,1168,67,1370,55,H,0
2015,61,1170,90,1381,75,H,0
2015,61,1172,81,1350,67,H,0
2015,61,1173,81,1182,55,H,0
2015,61,1177,71,1462,68,H,0
2015,61,1181,85,1130,62,H,0
2015,61,1183,59,1240,50,H,1
2015,61,1184,63,1354,52,H,0
2015,61,1186,65,1226,57,H,0
2015,61,1188,85,1399,62,H,0
2015,61,1189,77,1180,67,A,0
2015,61,1192,73,1148,67,A,0
2015,61,1201,59,1361,57,H,0
2015,61,1203,64,1386,60,A,0
2015,61,1204,40,1402,36,H,0
2015,61,1206,70,1247,62,H,0
2015,61,1207,76,1166,61,H,0
2015,61,1208,63,1313,50,H,0
2015,61,1209,82,1114,69,H,0
2015,61,1211,87,1339,75,A,0
2015,61,1219,90,1457,87,A,2
2015,61,1220,68,1423,56,A,0
2015,61,1225,86,1451,84,H,0
2015,61,1238,70,1105,67,A,0
2015,61,1241,61,1406,52,H,0
2015,61,1249,75,1311,62,H,0
2015,61,1255,90,1347,79,H,2
2015,61,1256,83,1379,70,A,0
2015,61,1261,75,1366,59,H,0
2015,61,1266,75,1344,66,H,0
2015,61,1268,70,1278,58,H,0
2015,61,1273,76,1422,55,A,0
2015,61,1275,66,1282,61,H,0
2015,61,1279,92,1122,63,H,0
2015,61,1281,72,1252,60,H,0
2015,61,1283,62,1179,37,H,0
2015,61,1285,74,1315,63,H,0
2015,61,1290,67,1115,63,A,0
2015,61,1293,66,1287,57,A,0
2015,61,1294,62,1286,54,A,0
2015,61,1298,69,1248,65,A,0
2015,61,1299,83,1167,70,H,0
2015,61,1301,68,1338,50,H,0
2015,61,1305,80,1102,62,H,0
2015,61,1307,66,1161,53,H,0
2015,61,1308,70,1414,67,H,0
2015,61,1314,74,1155,50,A,0
2015,61,1318,72,1174,53,A,0
2015,61,1319,73,1340,60,A,0
2015,61,1322,99,1223,78,A,0
2015,61,1323,83,1210,76,H,2
2015,61,1326,77,1228,61,H,0
2015,61,1328,73,1124,63,H,0
2015,61,1329,61,1243,47,H,0
2015,61,1332,71,1333,59,H,0
2015,61,1337,71,1334,61,H,0
2015,61,1342,62,1251,58,A,0
2015,61,1345,64,1276,51,H,0
2015,61,1348,65,1387,53,A,0
2015,61,1352,70,1291,45,H,0
2015,61,1353,50,1336,46,H,0
2015,61,1358,84,1230,78,H,0
2015,61,1365,59,1360,56,H,0
2015,61,1367,68,1214,54,H,0
2015,61,1369,77,1398,62,A,0
2015,61,1371,66,1437,61,H,1
2015,61,1372,80,1270,75,A,0
2015,61,1376,64,1235,60,N,0
2015,61,1378,58,1187,50,H,0
2015,61,1380,68,1341,56,H,0
2015,61,1382,69,1269,55,A,0
2015,61,1383,73,1357,71,A,0
2015,61,1384,85,1447,68,H,0
2015,61,1388,72,1258,63,A,0
2015,61,1391,65,1197,60,H,0
2015,61,1392,71,1306,61,H,0
2015,61,1393,68,1439,66,A,0
2015,61,1400,70,1403,61,A,0
2015,61,1401,58,1216,49,H,0
2015,61,1405,57,1297,55,A,0
2015,61,1408,74,1272,66,A,0
2015,61,1411,72,1108,55,A,0
2015,61,1418,91,1407,64,H,0
2015,61,1421,80,1205,55,H,0
2015,61,1426,99,1375,87,H,0
2015,61,1429,62,1129,61,A,0
2015,61,1435,79,1463,74,H,2
2015,61,1438,89,1274,80,A,2
2015,61,1441,78,1154,70,H,0
2015,61,1452,78,1395,67,A,0
2015,61,1456,75,1158,45,H,0
2015,61,1459,68,1359,65,A,0
2015,61,1461,64,1363,59,A,0
2015,62,1101,87,1146,70,H,0
2015,62,1112,73,1113,49,H,0
2015,62,1156,74,1227,69,A,0
2015,62,1160,86,1425,65,H,0
2015,62,1178,83,1454,67,H,0
2015,62,1198,62,1194,60,A,0
2015,62,1213,71,1415,69,H,0
2015,62,1232,79,1191,75,H,1
2015,62,1233,86,1373,72,A,0
2015,62,1237,63,1236,58,A,0
2015,62,1242,76,1424,61,H,0
2015,62,1257,85,1448,76,A,0
2015,62,1264,63,1145,60,A,0
2015,62,1284,66,1310,50,A,0
2015,62,1295,72,1355,69,H,0
2015,62,1320,67,1260,58,H,0
2015,62,1330,61,1150,54,A,0
2015,62,1377,74,1176,69,A,0
2015,62,1389,79,1265,67,H,0
2015,62,1390,68,1449,60,H,1
2015,62,1396,84,1416,78,H,0
2015,62,1409,72,1222,54,H,0
2015,62,1412,54,1292,49,A,0
2015,62,1427,71,1317,61,A,0
2015,62,1428,71,1417,39,H,0
2015,62,1431,66,1349,57,A,0
2015,62,1433,75,1200,58,A,0
2015,62,1434,79,1464,64,H,0
2015,62,1442,80,1303,78,H,0
