Season,Daynum,Wteam,Wscore,Lteam,Lscore,Wloc,Numot,Wfgm,Wfga,Wfgm3,Wfga3,Wftm,Wfta,Wor,Wdr,Wast,Wto,Wstl,Wblk,Wpf,Lfgm,Lfga,Lfgm3,Lfga3,Lftm,Lfta,Lor,Ldr,Last,Lto,Lstl,Lblk,Lpf
2017,68,1429,79,1424,63,H,0,30,57,13,21,6,10,8,33,20,16,4,4,19,24,65,3,18,12,16,11,21,15,9,10,3,11
2017,68,1433,81,1269,64,H,0,27,63,8,17,19,26,15,30,16,11,8,3,18,21,53,4,18,18,24,7,25,12,14,6,9,25
2017,68,1437,93,1266,81,H,0,32,49,14,23,15,22,8,19,24,13,8,4,16,26,63,14,31,15,17,18,12,15,12,9,0,21
2017,68,1442,86,1331,71,H,0,31,63,12,25,12,16,6,33,16,6,2,3,14,27,64,5,19,12,18,7,28,12,6,1,2,17
2017,68,1447,75,1357,64,H,0,27,59,6,18,15,18,7,30,13,10,7,5,17,26,61,6,17,6,11,9,28,16,15,2,1,18
2017,68,1449,87,1333,61,H,0,34,62,9,19,10,16,12,23,17,9,11,3,16,23,55,4,13,11,15,10,19,6,15,2,1,14
2017,68,1452,82,1395,70,H,0,33,72,7,23,9,14,20,18,23,9,8,5,18,24,52,5,14,17,21,11,22,14,18,5,0,15
2017,68,1457,83,1255,65,H,0,32,77,10,36,9,10,17,25,13,7,10,5,14,24,53,6,23,11,16,6,28,4,18,2,5,15
2017,68,1462,97,1385,82,H,0,34,58,10,21,19,32,8,28,21,10,10,3,22,26,64,10,27,20,25,14,24,15,16,1,4,25
2017,68,1464,80,1460,75,A,0,31,65,7,23,11,15,9,32,17,9,5,2,19,25,67,8,28,17,24,16,27,13,10,4,2,13
2017,69,1119,66,1259,57,H,0,23,53,7,19,13,14,8,31,13,13,2,3,17,22,64,4,23,9,12,12,22,10,7,7,1,15
2017,69,1131,91,1248,75,A,0,31,64,18,34,11,14,9,28,21,11,9,1,18,27,60,8,27,13,17,8,25,15,11,5,3,12
2017,69,1137,68,1221,49,A,0,27,51,7,21,7,15,12,29,13,14,4,4,19,18,48,3,13,10,18,6,15,9,10,9,2,15
2017,69,1143,74,1425,73,A,0,29,61,9,23,7,14,12,23,14,15,7,6,21,28,55,7,12,10,21,9,19,12,12,6,4,17
2017,69,1163,64,1416,49,H,0,27,57,6,18,4,6,9,29,15,11,6,6,20,17,51,9,21,6,17,13,21,8,14,3,5,12
2017,69,1172,77,1387,66,A,0,26,55,11,30,14,20,7,25,19,6,4,3,16,24,52,9,16,9,12,6,25,12,13,3,0,21
2017,69,1179,88,1191,76,H,0,28,61,9,25,23,25,12,24,10,8,6,4,13,29,60,7,17,11,16,9,21,15,10,4,5,21
2017,69,1233,98,1145,75,H,0,37,60,15,25,9,14,8,24,22,13,8,3,13,29,71,7,31,10,10,15,18,16,13,5,0,17
2017,69,1234,68,1353,62,H,0,23,53,6,20,16,23,9,27,16,18,10,9,12,28,73,4,15,2,4,19,25,13,17,10,3,22
2017,69,1250,79,1110,73,H,0,27,47,3,7,22,30,3,27,11,14,8,3,16,26,56,7,18,14,20,7,20,13,14,7,1,24
2017,69,1262,79,1127,75,A,0,30,61,1,15,18,27,12,37,17,14,3,2,23,23,67,9,28,20,27,11,26,12,7,13,2,23
2017,69,1272,80,1408,59,A,0,30,58,9,21,11,18,11,32,14,21,9,8,14,21,62,4,18,13,16,11,21,8,16,10,6,14
2017,69,1278,78,1326,68,H,0,25,61,9,24,19,27,12,27,20,12,7,12,17,26,64,5,14,11,21,15,30,17,14,5,4,26
2017,69,1284,71,1265,64,H,0,22,54,5,20,22,31,6,24,14,6,10,6,20,18,48,9,21,19,23,6,30,8,16,2,2,21
2017,69,1298,67,1159,55,H,0,19,46,6,17,23,29,13,23,10,17,8,2,18,20,45,4,16,11,18,6,16,12,17,8,6,19
2017,69,1314,107,1301,56,H,0,39,79,12,27,17,25,17,33,21,12,17,1,13,23,63,7,23,3,11,10,26,8,26,7,3,19
2017,69,1321,74,1304,66,A,0,25,49,11,24,13,14,7,23,15,11,6,1,16,25,58,6,16,10,13,12,18,12,9,6,3,13
2017,69,1324,58,1227,57,A,0,21,61,4,17,12,13,8,33,15,12,8,18,15,18,74,7,19,14,16,24,32,12,14,5,6,18
2017,69,1345,66,1458,55,H,0,24,46,7,15,11,12,6,28,16,18,3,4,15,23,59,2,14,7,10,7,15,12,9,9,1,17
2017,69,1350,77,1203,70,A,0,32,52,8,15,5,11,3,24,22,13,6,3,18,24,53,8,25,14,17,7,20,15,10,5,5,13
2017,69,1351,89,1310,78,H,0,30,63,11,22,18,21,11,18,18,12,10,7,18,27,56,10,19,14,20,11,23,15,20,6,5,16
2017,69,1359,91,1459,89,H,1,29,58,4,14,29,34,10,28,20,10,5,0,22,29,63,13,30,18,23,10,22,22,9,3,0,26
2017,69,1392,72,1107,70,H,0,22,58,8,28,20,24,17,13,13,10,5,4,14,28,50,7,13,7,10,10,22,14,19,3,1,21
2017,69,1417,89,1390,75,H,0,31,62,11,20,16,25,12,31,22,16,7,7,16,28,74,5,17,14,18,16,24,14,10,8,2,19
2017,69,1420,75,1263,64,H,0,31,65,8,23,5,5,11,25,20,13,8,1,17,22,56,6,22,14,16,9,22,14,14,5,1,7
2017,69,1434,81,1178,74,H,0,22,42,4,15,33,42,7,30,17,20,11,4,14,29,71,12,27,4,9,15,18,17,17,12,1,31
2017,69,1436,85,1216,54,H,0,34,60,9,16,8,15,8,30,18,12,5,7,14,20,61,7,16,7,11,15,22,7,18,6,3,17
2017,69,1438,79,1448,62,H,0,26,53,9,19,18,24,12,25,12,9,4,8,18,23,57,6,21,10,16,13,19,12,12,5,3,22
2017,69,1455,80,1320,66,A,0,27,55,11,20,15,16,8,26,15,9,6,2,23,22,51,7,24,15,16,3,22,8,11,0,4,18
2017,70,1111,70,1117,57,H,0,23,52,8,19,16,22,7,29,17,14,8,5,23,19,54,5,10,14,25,12,27,11,14,6,4,24
2017,70,1115,81,1105,65,H,0,32,62,8,16,9,14,12,21,14,10,12,4,21,20,45,6,14,19,26,9,23,10,18,3,0,16
2017,70,1157,66,1114,63,H,0,25,64,8,23,8,15,13,29,8,8,3,2,11,25,64,7,24,6,7,10,30,11,8,5,3,18
2017,70,1164,76,1126,73,A,0,27,51,8,18,14,20,9,25,19,14,4,2,19,25,58,6,23,17,25,12,18,16,9,9,1,19
2017,70,1175,69,1300,68,A,0,23,58,10,23,13,20,10,27,11,17,7,0,19,23,60,9,23,13,20,13,28,15,17,8,2,16
2017,70,1204,84,1375,79,H,1,29,61,13,29,13,23,12,32,13,24,9,4,26,25,60,9,26,20,36,13,28,11,22,11,4,23
2017,70,1207,83,1385,55,H,0,26,61,4,17,27,33,12,38,17,15,7,7,26,16,58,5,30,18,27,6,24,7,16,2,7,27
2017,70,1212,67,1108,62,H,0,21,55,5,18,20,35,21,26,9,13,8,0,25,20,55,5,19,17,24,16,28,9,16,8,3,26
2017,70,1214,84,1366,80,H,0,30,69,10,28,14,19,11,32,15,13,4,5,22,25,60,14,36,16,26,9,32,15,17,8,3,20
2017,70,1238,65,1380,61,H,0,21,49,4,13,19,26,10,25,7,13,2,1,21,18,54,2,17,23,31,16,25,6,11,6,2,23
2017,70,1271,99,1299,88,A,0,35,60,16,27,13,23,12,20,24,13,3,2,19,29,64,8,21,22,25,18,18,9,15,8,2,21
2017,70,1290,73,1106,70,H,0,28,58,6,14,11,22,9,26,12,12,6,1,20,26,63,5,23,13,20,16,28,5,14,8,3,22
2017,70,1389,58,1346,54,H,0,19,52,6,15,14,19,7,21,9,9,11,0,15,19,48,5,16,11,15,11,29,6,18,2,1,17
2017,70,1407,80,1209,77,A,0,27,49,8,20,18,26,7,21,17,12,3,5,17,26,58,11,26,14,18,11,20,13,10,4,6,23
2017,71,1103,89,1141,85,A,0,31,68,15,35,12,20,16,25,14,10,9,5,18,30,60,12,27,13,17,8,26,11,12,6,2,16
2017,71,1120,77,1281,72,A,0,25,59,9,25,18,33,15,27,13,14,4,12,29,22,68,5,18,23,33,25,26,11,15,7,3,26
2017,71,1123,85,1275,74,H,0,26,47,10,23,23,32,6,24,15,18,9,2,22,22,49,7,21,23,31,7,18,8,15,10,1,25
2017,71,1145,86,1193,72,A,0,30,58,5,20,21,29,9,23,12,14,9,0,22,24,51,8,28,16,24,7,22,10,22,8,3,17
2017,71,1177,64,1344,63,H,0,22,48,2,12,18,21,8,21,12,17,14,4,19,20,47,5,17,18,22,9,21,12,20,10,1,21
2017,71,1185,81,1132,53,A,0,32,55,5,12,12,14,10,22,14,12,10,5,22,17,51,6,19,13,22,17,13,13,18,5,1,14
2017,71,1196,80,1104,67,A,0,25,53,6,17,24,32,6,24,11,12,9,4,22,23,50,5,13,16,32,10,27,8,18,5,4,24
2017,71,1199,88,1181,72,H,0,35,66,5,14,13,20,14,24,15,14,6,4,21,23,56,7,24,19,26,10,20,10,16,5,2,21
2017,71,1206,75,1386,67,A,0,26,52,7,17,16,21,8,23,10,15,10,2,17,27,64,5,21,8,12,12,17,5,14,4,2,16
2017,71,1242,81,1328,70,A,0,27,67,12,27,15,18,12,30,17,11,6,3,16,26,69,5,19,13,16,15,29,10,14,6,6,20
2017,71,1246,87,1435,81,A,0,34,67,1,9,18,24,10,30,8,6,2,1,23,25,58,8,29,23,32,5,29,10,7,2,1,20
2017,71,1264,78,1310,69,H,0,27,62,7,15,17,19,11,24,17,13,4,0,22,24,54,7,19,14,18,9,24,15,17,5,3,21
2017,71,1268,75,1231,72,H,0,25,57,7,19,18,22,11,23,9,8,4,9,15,27,64,10,23,8,9,15,22,9,14,5,6,16
2017,71,1280,84,1116,78,A,0,25,55,12,26,22,32,15,26,14,16,8,2,17,28,59,7,21,15,23,10,19,12,9,9,0,21
2017,71,1288,62,1197,59,A,0,18,54,5,15,21,31,12,29,8,9,6,4,26,19,49,4,13,17,29,10,29,10,14,4,3,22
2017,71,1296,74,1245,70,A,1,25,67,3,14,21,31,21,23,9,18,11,1,20,24,60,10,23,12,13,10,25,15,23,7,6,26
2017,71,1325,74,1138,72,A,0,22,56,6,22,24,35,7,31,9,14,7,5,20,25,67,7,29,15,25,16,34,13,15,6,5,28
2017,71,1361,76,1363,61,H,0,25,52,8,23,18,26,7,35,17,18,6,8,18,25,66,3,20,8,12,7,23,13,15,7,4,22
2017,71,1369,83,1399,78,H,0,26,43,6,17,25,30,3,29,15,20,4,4,30,26,59,6,26,20,32,10,18,14,11,9,1,24
2017,71,1403,66,1243,65,H,0,20,46,6,15,20,26,9,15,9,9,4,2,17,21,42,10,20,13,18,7,19,13,15,5,3,23
2017,71,1424,71,1307,66,A,0,23,60,9,21,16,22,12,23,15,11,10,3,14,24,50,4,15,14,17,4,28,14,13,5,8,21
2017,71,1437,79,1462,54,H,0,28,52,8,24,15,18,3,30,19,12,7,1,17,17,58,6,32,14,17,12,22,8,14,2,2,18
2017,71,1439,83,1393,73,H,0,28,57,8,20,19,27,7,24,20,6,3,3,17,28,65,5,17,12,16,13,25,12,11,3,7,20
2017,71,1444,90,1405,74,H,0,35,50,7,10,13,16,5,22,18,12,5,6,21,26,60,6,23,16,19,14,12,13,9,4,2,17
2017,71,1452,89,1124,68,H,0,33,69,9,20,14,23,14,18,20,12,15,6,20,25,56,4,14,14,23,17,24,12,29,6,4,21
2017,71,1453,80,1297,71,H,0,32,65,8,20,8,12,5,24,16,7,12,10,16,25,60,11,23,10,14,12,31,12,19,6,2,15
2017,72,1102,81,1201,72,H,0,27,52,5,18,22,29,14,25,16,14,4,2,21,25,54,9,26,13,19,7,16,17,10,8,5,26
2017,72,1108,63,1238,50,A,0,22,50,7,20,12,19,8,27,11,14,3,1,15,17,55,5,27,11,16,12,24,9,12,3,1,15
2017,72,1130,74,1301,66,H,0,25,54,6,14,18,19,6,24,11,14,9,0,15,24,54,5,17,13,18,8,23,12,17,6,4,17
2017,72,1131,76,1110,66,H,0,25,57,12,18,14,17,11,23,15,12,6,2,18,23,58,6,23,14,17,14,23,13,12,8,3,14
2017,72,1133,72,1320,61,H,0,27,49,8,17,10,12,5,35,13,17,5,5,16,21,62,10,33,9,13,9,17,11,9,10,2,13
2017,72,1144,76,1205,60,A,0,25,50,5,13,21,36,8,35,15,14,6,5,24,20,57,2,16,18,31,11,26,6,13,7,3,25
2017,72,1149,70,1347,64,H,0,23,51,5,18,19,25,5,24,10,9,8,2,17,21,56,9,24,13,22,15,27,12,15,3,3,19
2017,72,1151,83,1154,73,H,0,28,58,4,18,23,34,12,24,13,13,11,7,21,26,57,8,24,13,19,11,24,11,19,6,1,26
2017,72,1159,79,1119,76,A,1,30,60,7,27,12,20,8,29,15,13,6,4,20,23,57,10,29,20,29,8,27,14,12,6,1,20
2017,72,1163,73,1396,59,H,0,28,53,4,12,13,17,9,31,18,12,1,9,8,23,64,10,34,3,8,12,19,18,9,5,1,15
2017,72,1166,75,1139,64,H,0,31,56,7,23,6,7,10,24,14,17,7,4,10,26,63,8,25,4,7,14,16,11,11,9,2,14
2017,72,1169,89,1253,82,A,0,34,62,6,12,15,20,9,29,11,17,11,3,19,28,67,8,21,18,26,16,22,17,19,5,2,17
2017,72,1176,84,1442,70,H,0,30,57,8,17,16,22,5,33,16,12,4,4,17,23,63,7,24,17,17,6,24,10,10,4,6,18
2017,72,1179,87,1232,70,H,0,33,69,10,24,11,19,8,38,21,9,10,2,17,22,68,9,25,17,23,12,34,8,12,3,8,20
2017,72,1182,73,1387,66,H,0,23,44,5,19,22,36,5,31,11,10,5,7,14,24,59,7,19,11,15,7,26,14,11,4,1,27
2017,72,1200,60,1172,54,A,0,22,49,9,21,7,16,10,29,10,15,7,2,20,13,45,7,27,21,25,6,22,10,14,8,5,16
2017,72,1208,69,1279,47,A,0,21,52,5,18,22,25,9,35,12,14,7,7,24,14,51,2,19,17,32,9,25,4,13,4,3,20
2017,72,1221,71,1248,54,H,0,24,47,9,23,14,19,7,23,19,13,13,3,16,18,51,6,27,12,15,13,20,14,19,4,2,19
2017,72,1222,74,1187,58,A,0,28,60,13,23,5,6,11,21,18,7,5,4,21,17,50,3,22,21,27,15,22,7,12,1,2,12
2017,72,1228,85,1276,69,H,0,34,53,9,14,8,10,8,22,21,11,3,1,14,27,51,7,14,8,10,4,13,12,8,6,0,15
2017,72,1229,60,1356,53,A,0,23,49,5,18,9,14,7,28,8,14,6,1,18,17,50,5,16,14,18,7,21,7,11,6,2,13
2017,72,1235,96,1329,86,A,0,36,69,10,26,14,18,14,19,18,10,13,5,17,34,64,7,20,11,13,13,23,17,16,3,5,19
2017,72,1249,87,1230,72,H,0,29,61,7,17,22,26,8,31,13,9,10,5,21,25,59,6,16,16,25,10,27,14,13,2,7,22
2017,72,1250,82,1137,71,A,0,29,58,10,17,14,17,8,27,16,11,7,4,14,25,56,6,23,15,18,7,22,15,11,6,1,16
2017,72,1251,62,1219,58,A,0,18,43,6,21,20,23,4,18,9,9,5,5,22,20,48,2,12,16,22,15,22,9,16,4,3,24
2017,72,1257,85,1338,80,H,0,28,59,6,14,23,34,14,31,12,18,8,6,23,26,58,12,32,16,29,9,21,12,15,4,2,25
2017,72,1263,73,1262,71,H,0,28,59,5,17,12,19,9,27,11,9,12,0,14,29,64,9,20,4,7,10,29,16,14,2,4,19
2017,72,1266,89,1371,86,H,1,30,63,9,20,20,28,10,23,20,12,9,4,27,28,71,9,27,21,34,27,27,15,19,9,3,23
2017,72,1269,67,1173,55,H,0,25,61,6,21,11,23,10,34,16,17,8,7,20,18,57,6,20,13,22,7,30,13,19,14,6,20
2017,72,1273,68,1359,65,A,0,22,56,14,25,10,13,15,28,19,14,2,2,19,18,53,7,21,22,24,8,22,14,9,8,5,19
2017,72,1277,65,1278,47,H,0,23,54,5,14,14,17,11,31,15,14,6,7,14,19,57,3,16,6,7,7,22,6,12,4,4,16
2017,72,1283,55,1191,51,H,0,19,57,8,23,9,17,12,27,11,10,3,4,14,21,50,2,8,7,12,3,27,16,9,4,3,16
2017,72,1295,70,1377,69,A,0,27,58,9,22,7,13,5,25,14,10,5,5,19,22,52,6,18,19,30,9,27,11,10,6,2,14
2017,72,1298,75,1259,62,A,0,27,53,8,21,13,21,8,22,16,10,9,1,21,21,50,4,16,16,23,10,22,10,13,7,2,22
2017,72,1300,69,1271,52,H,0,23,56,3,24,20,24,12,25,12,12,13,4,16,19,53,5,21,9,11,9,24,9,18,6,1,18
2017,72,1303,79,1237,71,A,0,30,64,7,21,12,18,11,29,13,14,10,10,18,29,71,5,19,8,14,18,26,12,17,7,4,19
2017,72,1306,75,1107,67,A,0,25,52,14,30,11,13,5,24,16,8,2,3,20,22,51,5,19,18,25,8,23,8,6,5,3,15
2017,72,1313,80,1366,76,H,0,28,68,10,31,14,23,13,40,16,18,3,10,20,28,86,8,44,12,19,19,28,18,14,5,6,23
2017,72,1314,93,1448,87,A,0,33,64,8,18,19,24,13,28,22,11,8,7,23,28,65,11,27,20,28,13,21,13,11,5,9,20
2017,72,1350,78,1382,61,H,0,25,54,10,27,18,22,7,26,22,12,8,4,16,21,53,5,16,14,19,8,24,11,14,6,3,23
2017,72,1372,79,1394,46,H,0,29,63,11,25,10,15,16,35,17,15,10,5,19,17,51,4,16,8,19,7,22,4,16,8,5,17
2017,72,1376,70,1397,60,A,0,22,54,7,13,19,27,15,23,12,22,12,5,26,17,52,1,11,25,33,17,20,10,22,6,5,22
2017,72,1395,64,1400,61,A,0,26,58,6,24,6,10,7,29,16,17,7,7,15,24,56,4,14,9,11,5,27,10,17,5,2,15
2017,72,1401,92,1261,62,H,0,34,60,6,21,18,24,10,37,24,15,8,11,17,25,68,3,14,9,18,12,20,14,12,7,0,22
2017,72,1408,82,1378,67,A,0,26,55,7,23,23,29,9,25,21,15,10,2,23,23,52,4,14,17,26,9,23,12,19,10,2,21
2017,72,1409,81,1272,71,H,0,24,58,8,26,25,30,13,28,12,14,5,4,17,26,57,6,17,13,23,7,22,8,14,8,8,21
2017,72,1420,84,1216,68,A,0,29,64,17,33,9,12,11,25,20,11,11,2,17,24,60,10,28,10,12,13,25,13,18,4,1,15
2017,72,1421,89,1255,68,H,0,34,62,10,22,11,16,7,27,14,7,8,1,20,22,50,3,14,21,28,5,25,7,12,5,3,17
2017,72,1433,85,1203,55,H,0,33,64,7,18,12,16,14,21,20,8,9,2,24,18,49,2,16,17,26,16,20,4,17,4,4,18
2017,72,1436,67,1127,50,A,0,24,47,8,18,11,19,5,25,10,12,4,6,16,16,50,5,19,13,17,10,24,7,15,4,1,21
2017,72,1455,87,1260,75,H,0,28,52,12,27,19,29,4,26,18,12,4,3,19,25,55,9,25,16,22,6,29,14,13,6,1,20
2017,72,1457,75,1342,52,H,0,28,61,11,33,8,17,9,29,16,6,6,5,15,18,58,6,20,10,16,12,28,5,11,3,3,12
2017,72,1461,95,1429,87,H,0,30,60,13,28,22,29,8,28,19,11,5,5,22,32,63,8,23,15,24,10,25,16,12,7,0,22
2017,73,1112,91,1113,75,H,0,34,60,9,21,14,22,12,26,25,12,9,2,15,27,57,10,27,11,15,7,15,15,11,4,2,18
2017,73,1122,83,1188,81,A,1,28,63,4,20,23,31,11,25,10,12,15,2,28,27,59,6,20,21,30,13,29,7,21,4,2,23
2017,73,1125,84,1287,78,A,0,30,57,10,23,14,19,10,22,20,14,2,3,17,27,61,6,17,18,21,13,20,12,9,6,1,19
2017,73,1136,77,1447,66,H,0,22,51,6,20,27,32,8,25,14,14,8,3,26,24,54,3,15,15,31,14,23,8,16,3,5,28
2017,73,1140,85,1362,75,H,0,29,52,5,15,22,29,7,29,17,13,6,6,16,29,68,8,33,9,16,14,20,14,12,5,3,24
2017,73,1143,69,1449,59,H,0,25,64,6,17,13,19,18,27,9,9,4,7,18,22,62,5,14,10,17,18,22,11,7,4,7,20
2017,73,1146,89,1223,78,A,0,32,62,10,18,15,16,12,22,12,14,6,0,18,28,67,6,22,16,19,18,16,13,12,7,4,18
2017,73,1152,70,1430,61,A,0,23,64,9,20,15,18,11,32,16,9,6,3,23,22,58,4,27,13,24,9,33,12,12,2,11,18
2017,73,1153,66,1374,64,H,0,25,54,12,26,4,7,4,23,19,4,1,6,10,24,60,9,23,7,10,13,24,14,7,3,4,12
2017,73,1158,53,1241,51,A,0,18,46,7,22,10,15,3,25,10,10,7,5,14,18,47,7,21,8,13,7,28,10,12,3,3,15
2017,73,1167,88,1410,81,A,0,31,65,5,16,21,26,16,25,17,11,9,3,18,29,62,12,27,11,17,13,21,20,14,3,4,19
2017,73,1168,87,1142,74,A,0,29,45,8,14,21,29,6,27,12,17,6,5,21,26,62,6,17,16,22,13,13,11,10,9,4,21
2017,73,1170,88,1381,83,A,0,28,50,6,11,26,42,5,31,10,8,2,7,28,25,68,9,18,24,35,19,27,12,7,1,7,26
2017,73,1186,92,1226,85,A,0,33,56,8,18,18,23,6,22,13,13,8,2,18,32,63,10,30,11,17,11,16,8,15,6,2,22
2017,73,1189,96,1220,80,H,0,33,57,14,27,16,20,7,29,21,14,4,1,12,33,72,8,34,6,6,10,19,12,11,9,2,21
2017,73,1195,78,1244,75,A,0,33,57,4,13,8,14,11,19,13,11,6,5,16,28,62,9,19,10,13,16,16,15,11,5,2,13
2017,73,1210,75,1155,63,H,0,27,58,4,12,17,19,10,30,19,13,5,4,18,22,60,7,24,12,17,8,21,12,8,9,6,18
2017,73,1211,93,1258,55,H,0,35,66,10,18,13,21,13,28,21,11,13,4,13,20,58,7,19,8,13,13,24,7,22,3,6,18
2017,73,1227,59,1156,54,A,0,21,49,5,14,12,22,9,30,10,20,9,4,18,20,51,7,20,7,15,5,25,10,19,11,1,16
2017,73,1234,83,1345,78,H,0,34,60,6,14,9,18,9,26,22,10,5,3,18,23,53,11,28,21,25,7,21,18,11,5,1,16
2017,73,1239,82,1312,81,A,0,29,53,8,16,16,26,6,25,11,13,8,3,16,29,67,14,38,9,13,14,22,18,14,4,0,22
2017,73,1247,87,1348,75,A,0,26,45,5,10,30,41,7,30,15,14,8,2,21,26,66,11,31,12,19,14,17,16,13,2,4,28
2017,73,1252,94,1391,68,H,0,36,63,2,17,20,25,10,37,14,14,6,5,21,24,67,3,19,17,23,10,18,7,10,4,2,20
2017,73,1254,60,1148,49,H,0,23,65,5,20,9,11,21,23,12,11,5,5,14,17,48,4,8,11,15,9,22,11,15,7,3,14
2017,73,1256,79,1150,73,A,0,30,49,3,9,16,30,6,26,7,12,8,7,17,23,57,12,31,15,16,7,20,12,15,4,0,25
2017,73,1282,84,1370,68,A,0,26,58,12,31,20,26,10,30,18,9,8,2,21,25,58,8,26,10,18,7,25,16,12,5,2,23
2017,73,1285,89,1294,68,H,0,32,61,15,31,10,14,10,30,19,12,8,5,25,22,54,4,14,20,29,9,24,6,13,5,3,12
2017,73,1291,77,1192,70,H,0,28,49,8,19,13,18,4,22,22,16,10,1,21,24,54,5,16,17,21,12,18,6,20,6,0,22
2017,73,1292,69,1267,57,H,0,29,72,5,17,6,8,22,36,19,19,8,6,20,20,54,5,19,12,20,3,22,5,14,13,2,15
2017,73,1293,83,1183,72,A,0,24,58,9,15,26,32,14,32,14,14,4,0,17,28,67,10,24,6,11,11,22,18,12,4,3,22
2017,73,1308,81,1213,69,H,0,28,60,7,22,18,24,15,25,14,11,3,5,24,25,48,5,15,14,28,5,21,10,13,2,0,19
2017,73,1315,90,1286,85,A,0,30,60,8,18,22,26,5,28,17,13,10,3,24,33,62,6,18,13,25,8,28,18,15,7,2,23
2017,73,1316,73,1367,65,A,0,27,73,9,26,10,10,19,28,15,9,5,5,11,26,61,9,22,4,10,9,27,20,11,3,6,11
2017,73,1318,92,1180,75,H,0,34,56,12,25,12,21,6,28,19,11,4,3,16,28,59,9,22,10,18,7,23,15,8,7,2,19
2017,73,1321,69,1353,60,A,0,24,63,3,20,18,20,20,29,11,13,4,15,23,22,69,1,12,15,23,21,20,10,9,5,8,17
2017,73,1322,86,1311,81,H,0,25,65,8,22,28,36,17,30,15,17,3,3,22,27,66,11,32,16,22,11,28,17,16,9,6,28
2017,73,1323,67,1274,62,A,0,25,67,5,20,12,14,14,24,15,6,9,1,11,24,63,6,18,8,14,19,28,7,13,3,12,12
2017,73,1330,54,1379,50,H,0,16,48,3,16,19,27,14,29,9,9,4,6,13,18,51,8,27,6,8,5,23,11,7,7,0,19
2017,73,1331,94,1355,88,H,0,32,64,7,22,23,24,12,21,23,7,5,1,15,34,65,12,32,8,12,12,20,20,12,4,0,15
2017,73,1334,79,1337,74,H,0,24,56,7,21,24,28,11,26,15,11,3,1,20,30,57,3,13,11,17,5,23,21,8,5,0,20
2017,73,1357,87,1383,75,A,0,32,65,5,15,18,27,14,31,16,10,4,4,14,29,69,9,30,8,15,12,24,10,10,6,5,23
2017,73,1358,70,1309,68,A,0,25,50,5,15,15,21,8,19,15,15,7,2,19,22,51,3,13,21,23,12,20,14,15,6,3,18
2017,73,1365,59,1360,57,A,0,22,49,8,22,7,9,3,20,13,10,7,2,19,19,38,6,18,13,20,3,25,11,14,2,2,15
2017,73,1368,56,1101,50,A,0,19,51,6,22,12,23,17,25,13,21,7,2,21,15,41,5,17,15,25,6,22,8,19,7,2,27
2017,73,1373,81,1346,74,H,0,29,61,5,16,18,24,18,30,16,17,6,7,17,27,70,5,18,15,20,17,20,8,10,13,6,21
2017,73,1384,77,1352,57,A,0,31,53,7,14,8,18,8,28,12,19,8,7,15,20,58,6,27,11,16,13,22,11,19,10,4,14
2017,73,1388,74,1339,33,A,0,30,60,12,30,2,2,16,34,18,13,2,5,16,12,48,2,9,7,12,3,13,3,10,8,5,7
2017,73,1390,84,1450,54,H,0,34,62,9,16,7,12,8,35,18,9,6,3,16,18,56,6,22,12,15,5,20,11,11,3,4,10
2017,73,1398,63,1184,49,A,0,23,63,8,20,9,13,16,30,12,10,10,3,19,18,53,5,26,8,20,11,26,10,13,5,6,16
2017,73,1406,83,1174,56,H,0,32,61,5,11,14,25,14,28,14,9,9,3,14,22,53,7,18,5,14,7,19,9,14,4,7,21
2017,73,1412,72,1443,54,H,0,29,57,5,22,9,10,10,27,19,11,3,5,16,19,54,7,23,9,17,12,18,12,12,4,2,11
2017,73,1414,66,1364,62,A,0,26,60,10,25,4,10,9,27,19,8,3,6,15,24,58,6,13,8,9,8,28,15,8,5,3,15
2017,73,1415,61,1413,55,H,0,21,47,3,13,16,24,4,34,13,20,5,1,21,19,65,6,28,11,17,12,24,11,13,6,3,23
2017,73,1417,104,1160,89,A,0,35,62,19,31,15,16,5,23,16,12,5,2,25,27,58,8,19,27,38,12,22,11,11,6,1,17
2017,73,1422,83,1190,79,A,0,26,52,13,20,18,22,8,23,10,17,5,3,22,25,51,8,18,21,26,7,22,12,16,9,4,19
2017,73,1423,101,1456,77,H,0,39,70,11,30,12,16,11,24,17,7,12,2,13,33,62,4,13,7,13,9,23,16,17,3,2,12
2017,73,1427,68,1194,63,H,0,26,61,4,17,12,21,15,24,8,8,5,3,14,24,56,7,16,8,20,12,27,9,12,2,1,21
2017,73,1428,86,1425,64,H,0,32,58,9,17,13,17,8,29,10,10,7,2,18,22,60,6,16,14,26,14,20,11,11,6,3,18
2017,73,1431,88,1198,87,H,2,33,67,6,13,16,30,14,33,16,17,7,4,20,30,67,7,24,20,26,8,27,15,13,6,2,24
2017,73,1434,78,1464,62,A,0,29,62,6,18,14,18,14,32,13,12,6,0,20,23,55,6,20,10,19,5,19,13,10,7,3,15
2017,73,1440,79,1441,78,H,0,27,57,13,34,12,16,12,22,15,11,4,7,14,29,63,9,20,11,15,15,21,19,8,4,0,13
2017,73,1451,91,1225,66,H,0,31,54,14,24,15,22,5,24,17,11,6,3,19,29,58,5,14,3,9,10,22,9,16,5,1,22
