season,daynum,wteam,wscore,lteam,lscore,wloc,numot,wfgm,wfga,wfgm3,wfga3,wftm,wfta,wor,wdr,wast,wto,wstl,wblk,wpf,lfgm,lfga,lfgm3,lfga3,lftm,lfta,lor,ldr,last,lto,lstl,lblk,lpf
2015,61,1456,75,1158,45,H,0,32,58,6,15,5,9,9,31,14,10,7,6,14,18,51,4,16,5,10,3,14,11,10,6,2,16
2015,61,1459,68,1359,65,A,0,22,47,4,14,20,33,6,24,14,9,9,5,19,22,53,6,16,15,19,6,23,11,11,3,1,23
2015,61,1461,64,1363,59,A,0,19,38,3,12,23,30,4,25,12,8,2,4,3,24,54,8,24,3,6,4,17,10,5,3,2,20
2015,62,1101,87,1146,70,H,0,29,54,11,18,18,22,7,22,16,14,7,0,19,24,51,6,16,16,20,5,18,11,16,7,3,20
2015,62,1112,73,1113,49,H,0,26,51,5,10,16,19,8,24,14,15,5,3,20,14,43,5,17,16,19,3,12,7,22,6,0,21
2015,62,1156,74,1227,69,A,0,26,44,6,12,16,25,1,17,16,9,6,10,23,23,62,5,20,18,25,15,34,15,13,3,2,19
2015,62,1160,86,1425,65,H,0,32,58,7,15,15,19,9,24,22,10,10,4,16,28,64,4,20,5,11,14,23,10,13,5,3,14
2015,62,1178,83,1454,67,H,0,34,66,6,17,9,13,12,20,18,9,5,1,16,24,51,6,22,13,19,5,10,16,12,3,0,17
2015,62,1198,62,1194,60,A,0,26,52,2,6,8,14,10,29,7,10,2,6,13,25,66,8,27,2,4,8,15,10,4,8,4,13
2015,62,1213,71,1415,69,H,0,20,43,7,13,24,34,5,26,10,12,5,2,16,23,66,9,23,14,24,14,32,12,6,5,1,25
2015,62,1232,79,1191,75,H,1,27,56,7,15,18,24,5,25,20,13,4,4,19,28,58,5,12,14,21,7,25,17,13,6,8,20
2015,62,1233,86,1373,72,A,0,29,54,11,25,17,25,6,18,13,12,11,0,23,26,55,5,15,15,20,14,23,10,17,6,5,20
2015,62,1237,63,1236,58,A,0,26,55,1,12,10,11,7,22,8,6,7,1,20,18,50,7,20,15,20,9,23,7,11,2,5,13
2015,62,1242,76,1424,61,H,0,30,67,8,19,8,14,15,26,17,11,7,4,11,24,59,7,23,6,9,4,12,11,12,5,8,11
2015,62,1257,85,1448,76,A,0,31,62,7,17,16,25,10,24,15,7,8,4,25,28,53,3,15,17,32,6,24,15,12,4,5,22
2015,62,1264,63,1145,60,A,0,21,43,9,21,12,21,5,22,14,15,2,3,22,22,56,3,21,13,25,9,23,17,7,6,3,21
2015,62,1284,66,1310,50,A,0,23,48,6,16,14,20,6,29,12,14,6,4,21,15,54,2,19,18,24,9,22,9,11,9,0,19
2015,62,1295,72,1355,69,H,0,25,51,5,17,17,27,3,23,10,6,4,1,20,22,50,6,20,19,24,4,27,9,10,4,2,21
2015,62,1320,67,1260,58,H,0,22,48,5,17,18,27,6,22,12,9,14,2,11,21,50,9,24,7,10,6,21,11,19,7,1,19
2015,62,1330,61,1150,54,A,0,21,49,6,21,13,21,10,22,15,15,8,3,16,18,44,6,17,12,17,5,14,9,14,10,3,22
2015,62,1377,74,1176,69,A,0,23,55,7,13,21,27,11,18,10,10,9,2,19,23,43,6,15,17,20,3,16,13,15,5,2,20
2015,62,1389,79,1265,67,H,0,25,46,10,20,19,28,6,17,12,7,8,0,19,21,41,7,15,18,26,5,18,12,14,2,1,19
2015,62,1390,68,1449,60,H,1,23,59,4,15,18,30,12,22,11,8,11,2,19,21,55,4,17,14,19,10,24,11,19,1,5,25
2015,62,1396,84,1416,78,H,0,31,68,7,24,15,22,14,29,17,8,7,8,16,30,66,9,20,9,15,9,22,12,11,6,2,17
2015,62,1409,72,1222,54,H,0,23,47,0,10,26,36,7,29,10,10,4,3,17,19,53,8,28,8,14,6,15,13,11,5,1,25
2015,62,1412,54,1292,49,A,0,17,41,2,10,18,22,6,26,8,15,7,2,19,14,52,8,26,13,17,14,29,12,14,4,3,22
2015,62,1427,71,1317,61,A,0,21,48,9,22,20,29,10,17,12,14,10,4,15,24,52,3,17,10,14,8,14,9,15,3,6,19
2015,62,1428,71,1417,39,H,0,24,51,7,22,16,19,9,30,12,10,8,5,17,15,52,1,11,8,15,7,15,8,11,5,3,17
2015,62,1431,66,1349,57,A,0,25,52,8,16,8,10,8,23,15,8,4,7,10,19,53,12,23,7,10,11,17,14,12,4,5,14
2015,62,1433,75,1200,58,A,0,27,55,7,22,14,30,7,26,14,17,21,3,18,20,57,4,23,14,19,12,32,9,27,13,3,22
2015,62,1434,79,1464,64,H,0,27,77,5,24,20,26,22,27,12,5,3,7,17,22,59,8,18,12,21,8,11,11,8,0,6,23
2015,62,1442,80,1303,78,H,0,25,50,10,25,20,26,4,25,18,14,7,1,28,24,57,5,19,25,39,10,29,8,10,8,1,21
2015,62,1443,81,1267,62,H,0,30,63,9,25,12,20,13,28,18,17,8,2,22,19,57,5,23,19,25,9,19,6,19,11,1,22
2015,62,1450,69,1143,66,A,0,23,55,2,8,21,29,8,26,15,10,5,3,19,22,58,8,22,14,19,7,25,12,9,4,4,20
2015,62,1455,70,1229,62,H,0,23,44,5,12,19,29,7,16,14,9,6,6,17,19,52,4,14,20,24,11,20,5,13,4,5,24
2015,62,1458,81,1321,58,A,0,30,57,12,25,9,15,6,26,23,7,2,3,9,24,61,4,14,6,8,7,22,16,9,1,0,16
2015,63,1105,67,1212,46,H,0,24,49,5,17,14,18,8,20,17,9,5,1,18,17,47,2,8,10,17,12,17,6,14,3,0,19
2015,63,1106,72,1238,52,H,0,24,51,6,15,18,24,9,30,12,11,3,9,22,16,60,2,19,18,25,12,24,3,10,5,3,24
2015,63,1108,68,1341,62,H,0,21,48,1,14,25,37,10,24,7,11,6,4,14,25,61,4,18,8,12,13,24,8,12,4,2,23
2015,63,1135,58,1262,49,H,0,19,50,3,16,17,22,9,34,9,18,4,9,17,16,54,6,20,11,18,3,20,6,14,8,1,21
2015,63,1149,74,1144,71,H,0,26,70,9,28,13,15,11,27,11,9,5,1,13,25,50,13,26,8,19,3,21,16,13,5,5,20
2015,63,1154,85,1422,83,A,1,26,49,10,18,23,27,5,23,12,18,8,3,18,31,62,6,17,15,21,10,21,11,12,10,3,23
2015,63,1190,76,1359,74,A,0,25,55,10,19,16,20,11,12,18,11,9,4,22,24,44,9,16,17,23,4,10,20,15,5,3,19
2015,63,1192,75,1254,69,A,0,26,53,6,16,17,28,6,23,13,14,8,6,26,20,53,6,18,23,33,6,25,11,13,6,0,23
2015,63,1220,71,1174,58,H,0,29,71,5,23,8,11,14,30,17,13,7,6,14,22,58,5,18,9,16,5,14,14,16,3,2,12
2015,63,1223,68,1270,56,A,0,27,65,5,16,9,14,13,23,11,9,5,1,17,17,52,6,23,16,21,9,19,9,10,5,4,16
2015,63,1234,70,1304,59,H,0,17,44,5,20,31,38,9,22,11,9,7,3,18,22,48,2,14,13,21,6,16,5,10,3,3,24
2015,63,1241,61,1158,50,A,0,22,44,2,10,15,22,6,18,12,8,8,4,12,20,54,6,25,4,8,11,23,12,13,3,1,21
2015,63,1273,85,1440,75,A,0,27,49,4,10,27,38,10,26,11,15,8,4,16,24,64,12,35,15,21,10,15,11,14,8,2,25
2015,63,1277,70,1231,50,H,0,28,60,5,15,9,16,15,31,21,11,5,7,15,17,60,5,24,11,13,8,9,8,6,4,1,13
2015,63,1309,72,1249,67,H,0,23,51,5,16,21,31,13,23,11,22,12,2,19,23,56,5,23,16,24,13,14,6,16,8,5,27
2015,63,1323,71,1314,70,A,0,23,50,10,23,15,19,6,20,14,8,4,7,19,24,65,4,16,18,25,18,31,10,6,4,1,17
2015,63,1328,70,1400,49,A,0,25,60,5,12,15,18,10,28,10,9,8,5,13,18,60,6,21,7,8,8,22,8,12,2,7,15
2015,63,1351,62,1193,46,A,0,24,50,6,16,8,21,9,25,16,11,7,0,15,17,54,3,25,9,12,10,25,10,10,4,1,20
2015,63,1357,75,1148,66,H,0,27,60,6,14,15,18,7,34,19,14,4,6,14,23,61,6,14,14,17,4,21,12,11,8,3,17
2015,63,1358,75,1322,64,H,0,21,57,7,23,26,33,16,35,16,18,7,5,20,22,71,5,25,15,19,13,22,12,11,8,8,24
2015,63,1364,63,1195,50,H,0,23,61,4,18,13,14,14,19,20,12,8,2,13,18,45,7,17,7,8,5,13,13,18,4,0,16
2015,63,1372,81,1368,66,H,0,25,51,4,14,27,43,9,27,17,17,10,3,24,20,44,3,13,23,33,3,18,8,22,6,3,28
2015,63,1375,72,1114,69,A,0,22,46,7,17,21,29,5,23,16,12,0,5,19,22,54,7,18,18,20,5,21,14,8,5,1,23
2015,63,1383,63,1136,47,H,0,23,50,6,20,11,14,9,27,10,14,4,7,14,17,53,3,16,10,15,7,15,8,9,6,1,17
2015,63,1384,66,1352,59,H,0,24,53,7,20,11,21,7,21,10,8,9,2,12,22,49,1,11,14,18,6,25,8,13,6,1,18
2015,63,1402,77,1209,74,A,2,28,65,9,25,12,19,10,21,20,17,7,0,17,30,66,2,16,12,18,11,27,10,17,14,6,18
2015,63,1406,57,1189,53,H,0,18,47,2,5,19,26,10,25,12,13,2,4,19,20,57,3,16,10,19,12,18,10,8,5,0,24
2015,63,1407,71,1426,66,H,0,25,47,8,16,13,21,4,24,12,13,8,5,14,26,63,4,22,10,12,12,29,10,13,5,2,20
2015,63,1411,59,1380,58,A,0,19,45,2,10,19,29,9,18,4,11,6,4,13,24,56,5,16,5,11,11,21,10,12,5,5,22
2015,63,1418,80,1111,64,A,0,31,60,4,12,14,19,10,27,18,13,10,7,21,25,64,4,16,10,17,11,22,8,13,5,1,16
2015,63,1419,70,1117,61,H,0,29,53,1,9,11,16,7,25,14,11,3,3,12,23,55,4,19,11,15,8,20,13,11,5,1,15
2015,63,1423,75,1318,68,A,0,31,57,2,3,11,17,6,24,10,10,9,3,18,24,52,6,13,14,22,5,19,16,13,6,4,16
2015,63,1441,72,1202,53,H,0,27,47,8,15,10,14,10,20,14,12,8,8,19,15,44,5,18,18,26,10,9,7,12,6,0,13
2015,63,1447,85,1291,83,H,2,28,69,5,16,24,33,14,26,11,15,10,5,29,24,60,6,23,29,38,11,25,12,21,8,4,26
2015,63,1452,78,1403,67,A,0,30,63,4,17,14,25,9,22,12,7,9,1,26,19,46,7,12,22,37,10,22,11,19,5,5,18
2015,63,1453,79,1460,55,H,0,29,61,6,15,15,21,13,31,17,10,8,11,21,15,48,7,19,18,26,6,12,8,12,5,3,20
2015,63,1456,73,1180,47,A,0,27,49,11,25,8,12,4,31,21,14,6,5,8,18,57,6,26,5,10,4,18,14,7,6,1,12
2015,63,1459,68,1151,64,A,0,25,56,9,18,9,17,13,17,14,9,10,4,14,25,51,4,14,10,13,8,16,11,15,4,8,14
2015,64,1103,72,1444,52,H,0,27,56,10,28,8,13,10,22,15,9,5,6,20,18,51,9,21,7,15,7,13,13,10,5,1,15
2015,64,1104,65,1401,44,H,0,21,47,5,23,18,25,9,27,10,8,8,4,15,16,52,6,22,6,7,9,22,11,14,1,0,20
2015,64,1107,64,1306,62,A,0,20,49,6,13,18,21,7,21,7,10,8,1,15,18,43,11,24,15,18,4,20,11,15,2,2,20
2015,64,1116,79,1208,75,A,0,31,60,6,14,11,13,7,17,9,9,9,3,19,25,55,9,20,16,24,13,28,14,16,6,3,15
2015,64,1141,65,1405,62,A,0,26,65,7,25,6,8,8,23,14,3,7,3,18,20,50,7,18,15,19,8,30,12,13,1,4,13
2015,64,1153,69,1187,48,H,0,26,55,4,11,13,23,10,31,12,12,8,7,14,17,63,5,22,9,13,11,20,8,10,5,0,20
2015,64,1163,58,1378,44,A,0,24,51,4,14,6,12,10,22,13,8,4,6,15,18,47,2,9,6,9,8,18,7,9,3,4,12
2015,64,1199,86,1439,75,H,0,27,52,8,16,24,35,13,26,11,14,4,6,18,24,58,11,28,16,23,8,7,14,6,4,2,24
2015,64,1203,75,1387,72,H,0,24,49,4,12,23,34,12,18,8,8,8,3,14,28,51,11,20,5,7,5,13,13,11,2,1,25
2015,64,1207,65,1266,59,H,0,19,47,4,18,23,28,13,18,13,15,7,5,12,23,50,5,17,8,12,4,6,10,15,9,2,21
2015,64,1233,81,1346,73,H,0,27,56,12,23,15,19,7,28,16,15,4,6,16,27,76,9,24,10,12,18,34,17,13,3,2,15
2015,64,1235,63,1329,61,H,0,25,57,7,21,6,12,8,27,16,12,2,4,12,25,59,7,21,4,6,4,22,17,9,5,5,17
2015,64,1239,79,1197,56,A,0,28,51,9,15,14,19,7,27,17,15,6,2,21,14,44,4,15,24,31,5,17,9,16,7,2,14
2015,64,1246,89,1279,86,H,1,25,60,11,20,28,40,13,17,16,10,6,7,18,29,59,9,17,19,22,9,16,12,18,5,4,29
2015,64,1276,73,1336,64,A,0,24,45,9,15,16,19,4,24,14,15,4,1,14,22,53,7,20,13,18,6,18,11,9,5,4,20
2015,64,1326,74,1278,72,A,1,31,61,6,16,6,12,9,22,23,14,10,8,18,27,60,7,19,11,15,9,22,14,14,11,2,13
2015,64,1338,61,1130,60,A,1,23,60,1,8,14,18,13,22,15,12,4,3,13,23,58,6,16,8,9,9,18,12,15,1,2,16
2015,64,1343,71,1313,61,H,0,21,54,9,25,20,29,4,26,12,12,6,0,21,24,50,2,11,11,24,6,34,8,16,6,10,25
2015,64,1344,66,1139,62,A,0,23,47,4,13,16,25,11,23,12,15,1,10,19,21,62,6,19,14,20,14,16,9,8,8,2,20
2015,64,1361,56,1307,42,H,0,20,51,3,18,13,20,8,26,11,9,5,2,11,14,47,4,14,10,12,5,22,8,10,2,3,15
2015,64,1367,61,1282,49,A,0,22,53,6,24,11,20,11,16,11,11,12,1,15,16,42,7,22,10,12,9,19,13,20,5,3,16
2015,64,1388,78,1288,52,H,0,33,58,9,20,3,3,10,30,27,13,2,6,13,19,54,4,17,10,15,5,10,8,7,7,2,6
2015,64,1392,70,1162,61,A,0,28,61,1,11,13,17,12,19,8,5,2,5,13,23,53,8,22,7,11,10,18,13,10,2,3,18
2015,64,1394,77,1146,70,A,0,20,55,4,20,33,43,9,20,15,14,14,3,24,22,49,6,19,20,29,9,27,13,21,10,6,26
2015,64,1416,79,1222,78,A,1,29,62,8,22,13,22,14,28,11,16,3,5,24,24,64,8,23,22,33,15,20,15,9,7,5,21
2015,64,1435,64,1120,52,H,0,20,46,4,13,20,25,10,35,11,17,2,8,17,18,59,7,21,9,18,9,15,10,8,10,3,21
2015,64,1437,90,1385,72,A,0,34,61,10,23,12,16,12,24,22,13,7,3,16,28,58,5,13,11,14,4,7,8,9,8,7,19
2015,65,1102,78,1363,56,H,0,33,54,8,17,4,8,4,25,23,11,6,1,13,22,49,9,27,3,8,4,18,11,14,6,2,13
2015,65,1123,60,1185,59,A,1,21,62,7,28,11,19,14,32,11,15,4,4,23,17,61,6,25,19,28,11,24,8,8,7,10,16
2015,65,1125,73,1188,69,H,0,25,51,4,19,19,25,5,26,15,12,7,3,13,25,64,9,24,10,13,13,30,10,13,5,2,21
2015,65,1131,70,1298,64,A,0,18,38,11,20,23,29,5,23,15,11,5,2,16,24,58,9,20,7,13,11,24,20,9,6,2,19
2015,65,1132,66,1245,64,A,0,24,56,8,15,10,11,8,16,14,10,8,3,16,24,54,6,21,10,15,12,24,11,14,4,5,16
2015,65,1137,79,1248,69,H,0,24,56,6,18,25,33,11,31,14,11,6,8,16,27,71,7,15,8,10,9,21,14,9,6,2,27
2015,65,1138,79,1275,72,A,0,24,52,6,17,25,32,8,27,10,15,6,1,17,28,61,8,24,8,19,9,20,15,11,11,2,23
2015,65,1142,61,1218,57,A,1,21,59,5,21,14,27,13,26,14,16,5,3,23,18,55,5,16,16,23,10,19,11,14,8,7,24
2015,65,1159,74,1221,60,H,0,27,41,12,22,8,12,4,24,19,13,2,6,13,22,58,6,17,10,15,14,22,11,8,6,1,16
2015,65,1177,70,1166,60,A,0,22,51,11,22,15,20,7,24,14,11,7,4,15,20,57,10,28,10,12,5,18,14,10,3,2,19
2015,65,1181,73,1448,65,A,0,26,59,8,18,13,17,9,28,12,14,5,4,11,28,61,2,13,7,10,4,21,16,11,8,4,17
2015,65,1182,71,1386,68,H,0,26,52,11,20,8,12,4,25,15,11,0,5,14,28,68,7,29,5,7,11,28,17,6,6,5,13
2015,65,1183,64,1398,57,A,0,22,54,7,23,13,20,7,20,13,7,8,4,12,21,54,7,22,8,11,8,25,14,14,5,4,21
2015,65,1196,72,1376,68,A,0,21,49,5,19,25,30,11,20,14,17,7,4,24,20,49,5,13,23,27,6,10,11,11,4,5,20
2015,65,1201,61,1429,52,H,0,25,52,3,17,8,14,7,29,14,11,5,7,14,21,51,5,13,5,13,5,19,12,12,7,5,16
2015,65,1216,69,1127,59,H,0,23,50,9,26,14,21,8,17,10,12,6,1,15,24,44,3,13,8,18,6,16,11,16,7,2,24
2015,65,1228,64,1268,57,H,0,20,55,7,23,17,20,7,28,7,7,4,4,19,19,52,9,21,10,18,7,25,11,10,2,4,19
2015,65,1229,81,1179,45,H,0,30,53,9,21,12,18,9,28,18,12,6,4,18,14,44,5,17,12,17,4,8,10,15,5,1,15
2015,65,1232,71,1283,56,H,0,28,50,7,16,8,13,5,19,19,10,5,1,15,18,48,6,16,14,17,12,24,9,14,8,2,15
2015,65,1242,56,1124,55,A,0,24,51,5,17,3,6,7,17,19,8,6,7,17,18,53,8,15,11,14,15,27,10,9,4,5,14
2015,65,1243,58,1395,53,H,0,16,42,4,10,22,29,14,17,9,15,5,2,21,19,46,1,9,14,24,11,11,10,13,3,4,23
2015,65,1250,71,1119,60,A,0,26,57,3,11,16,23,6,31,17,15,4,4,17,21,62,9,31,9,15,10,29,12,16,7,5,19
2015,65,1257,58,1155,52,H,0,18,55,6,24,16,22,13,23,7,9,11,1,15,16,52,7,23,13,17,14,27,12,14,4,2,21
2015,65,1259,56,1110,53,H,1,20,46,4,12,12,18,7,21,12,15,6,1,22,17,44,3,15,16,23,6,20,5,15,4,4,16
2015,65,1260,71,1191,70,A,0,28,55,8,22,7,11,8,16,14,8,4,3,16,27,47,1,7,15,18,5,17,17,9,3,3,16
2015,65,1262,73,1420,61,A,1,22,55,11,27,18,20,9,23,12,9,7,1,21,21,50,5,19,14,22,10,23,14,13,3,3,17
2015,65,1264,68,1389,63,H,0,17,34,4,12,30,38,2,24,11,16,8,6,23,23,56,2,16,15,24,12,27,10,12,7,1,29
2015,65,1269,71,1247,65,A,0,27,52,6,13,11,16,6,27,15,14,5,5,19,25,64,2,10,13,20,14,24,12,9,7,7,15
2015,65,1296,70,1325,60,A,0,23,53,5,11,19,22,9,21,7,13,8,0,16,22,54,6,24,10,16,7,15,13,14,6,7,18
2015,65,1305,64,1424,62,A,0,24,68,5,14,11,13,18,21,8,11,6,6,15,21,62,5,17,15,16,16,18,11,11,3,11,17
2015,65,1312,69,1271,60,H,0,22,40,5,15,20,34,5,15,15,11,9,8,25,20,58,2,16,18,25,20,33,9,19,6,1,27
2015,65,1320,55,1356,39,H,0,21,47,6,16,7,10,9,21,11,10,7,4,13,13,44,4,15,9,13,11,20,6,14,5,3,18
2015,65,1331,69,1237,61,H,1,22,56,5,17,20,27,11,21,9,9,9,4,21,23,49,6,15,9,18,10,27,11,19,3,4,23
2015,65,1348,68,1200,65,H,0,24,51,1,14,19,35,9,22,9,15,8,8,16,24,52,4,12,13,19,7,23,7,17,8,1,24
2015,65,1355,75,1442,44,H,0,26,55,10,27,13,17,5,33,13,13,6,2,13,18,58,4,18,4,9,8,23,9,14,7,2,17
2015,65,1393,46,1210,45,A,0,18,52,4,9,6,10,8,22,13,12,7,5,13,15,57,3,17,12,15,15,30,9,14,6,4,12
2015,65,1396,64,1408,56,A,0,21,61,7,19,15,20,16,25,7,8,7,5,17,22,59,6,24,6,10,11,17,14,14,5,3,17
2015,65,1397,61,1280,47,A,0,17,48,10,20,17,22,13,23,12,18,7,3,32,11,36,1,9,24,44,7,11,4,13,10,3,21
2015,65,1413,71,1169,61,H,0,27,53,12,25,5,7,6,23,18,14,6,0,18,23,53,3,10,12,21,9,23,14,13,7,2,15
2015,65,1425,71,1143,57,H,0,26,61,2,15,17,20,11,27,14,8,5,4,17,23,65,4,20,7,11,11,22,10,13,4,2,16
2015,65,1428,74,1160,49,H,0,26,61,9,22,13,18,11,23,16,8,9,5,19,17,43,3,7,12,21,3,16,5,18,4,7,20
2015,65,1433,71,1172,65,H,0,25,59,7,22,14,20,15,25,15,10,13,8,15,22,59,10,28,11,12,12,18,15,15,5,1,16
2015,65,1436,68,1263,54,A,0,26,47,4,10,12,15,7,18,16,11,5,4,15,18,46,7,13,11,13,4,8,14,12,4,1,15
2015,65,1438,61,1301,51,H,0,23,56,6,20,9,10,11,25,13,9,5,4,10,20,53,9,21,2,9,7,17,9,11,3,4,13
2015,65,1455,63,1133,43,H,0,22,51,4,15,15,22,11,26,15,9,5,7,15,16,46,4,18,7,17,4,13,6,10,4,0,22
2015,65,1458,62,1345,55,H,0,17,39,3,14,25,31,4,17,6,8,6,4,12,25,49,2,5,3,7,3,17,10,12,3,0,24
2015,65,1461,60,1161,54,A,0,18,40,5,18,19,28,1,25,11,17,9,1,19,17,50,2,14,18,24,10,33,10,16,7,2,22
2015,65,1462,69,1371,58,H,0,26,52,3,15,14,16,9,22,16,9,7,2,11,23,56,7,26,5,8,12,18,13,11,5,1,18
2015,66,1112,80,1332,62,A,0,27,56,2,11,24,30,10,28,9,12,7,2,21,20,56,4,20,18,22,7,15,7,13,8,7,20
2015,66,1136,80,1384,54,H,0,33,58,10,21,4,5,10,26,18,10,3,3,15,18,52,7,21,11,20,10,13,7,7,5,1,8
2015,66,1145,67,1265,52,A,0,23,46,5,13,16,21,6,25,18,11,7,3,14,21,56,8,26,2,4,8,22,13,12,6,2,16
2015,66,1151,66,1441,60,H,0,19,42,3,13,25,33,7,25,9,16,6,15,20,22,62,3,13,13,18,12,21,4,11,7,4,23
2015,66,1154,77,1359,67,H,0,25,49,7,11,20,22,11,21,15,14,4,7,10,27,59,5,19,8,11,9,7,9,8,8,7,18
2015,66,1156,65,1324,61,H,0,27,60,8,21,3,6,8,20,15,7,5,5,17,20,46,7,19,14,17,2,16,13,11,4,0,8
2015,66,1157,76,1255,70,H,0,25,54,7,19,19,26,12,19,13,7,5,2,13,26,49,9,16,9,16,6,13,13,11,5,5,24
2015,66,1165,70,1224,60,H,0,19,46,6,19,26,28,8,21,15,11,4,9,18,20,53,7,23,13,18,9,19,10,8,8,4,20
2015,66,1170,63,1315,61,A,0,24,48,5,12,10,13,8,20,15,13,6,0,20,24,47,2,10,11,15,1,11,13,9,7,3,16
2015,66,1173,78,1382,61,A,0,29,52,14,24,6,7,4,20,20,12,8,1,21,20,48,3,14,18,24,10,25,9,13,3,5,14
2015,66,1180,55,1406,41,A,0,17,42,3,14,18,24,5,20,5,3,6,5,15,16,43,2,11,7,13,8,23,3,11,1,3,19
2015,66,1184,66,1404,58,A,0,20,47,4,23,22,27,4,22,16,5,7,1,16,20,49,5,21,13,19,8,28,19,11,1,0,19
2015,66,1189,85,1456,79,H,0,28,63,12,25,17,24,8,28,14,7,3,2,14,31,68,12,31,5,8,6,29,14,7,3,5,19
2015,66,1190,71,1273,70,H,0,24,58,10,26,13,17,13,24,9,9,4,2,15,26,57,7,19,11,15,9,18,11,7,7,3,14
2015,66,1202,71,1422,64,H,0,20,47,7,20,24,32,6,27,12,13,4,4,17,27,64,4,16,6,12,8,25,12,10,5,1,27
2015,66,1204,73,1117,61,A,0,25,50,11,20,12,18,7,32,11,17,4,2,16,22,57,6,19,11,16,4,15,10,10,9,3,14
2015,66,1205,88,1347,85,H,2,32,65,7,18,17,24,9,21,21,13,11,5,18,32,62,4,13,17,24,11,25,13,15,8,5,21
2015,66,1211,88,1362,57,H,0,32,61,12,28,12,18,8,27,19,7,5,2,12,20,49,7,22,10,16,4,16,8,13,3,2,20
2015,66,1219,72,1149,61,H,0,25,54,8,19,14,17,11,24,13,8,2,3,12,22,54,9,26,8,10,6,12,11,7,5,3,19
2015,66,1220,71,1158,66,A,0,19,44,9,22,24,32,7,19,10,8,4,3,20,22,54,9,22,13,17,10,24,9,8,6,3,21
2015,66,1226,70,1286,61,H,0,22,44,2,4,24,27,3,20,9,8,8,5,14,24,62,10,29,3,8,15,30,16,15,1,1,21
2015,66,1236,69,1176,53,H,0,22,40,7,12,18,19,9,14,12,12,6,1,8,19,39,12,26,3,4,3,0,14,13,6,2,19
2015,66,1240,71,1122,59,H,0,24,58,4,13,19,21,9,25,16,10,12,6,19,23,61,2,14,11,18,16,27,15,15,6,7,18
2015,66,1253,88,1414,82,A,0,30,55,12,24,16,19,8,17,12,12,7,3,17,30,56,9,21,13,18,10,18,19,14,2,3,15
2015,66,1254,82,1357,81,H,2,24,68,11,27,23,33,11,33,17,20,8,6,21,33,83,6,24,9,23,22,42,16,17,11,8,28
2015,66,1256,58,1431,45,A,0,24,58,5,14,5,5,10,24,11,7,8,3,13,19,51,6,16,1,7,7,21,11,12,1,2,10
2015,66,1277,75,1234,61,A,0,27,53,12,17,9,12,7,25,19,10,5,3,21,22,51,2,12,15,24,7,21,12,8,4,4,14
2015,66,1281,74,1261,67,H,1,27,67,9,22,11,15,10,29,16,14,7,5,19,24,66,6,22,13,23,15,34,12,19,11,6,18
2015,66,1287,70,1369,57,A,0,26,66,4,16,14,22,18,19,11,16,16,0,23,22,46,3,14,10,24,6,13,7,21,5,8,21
2015,66,1291,82,1148,51,H,0,32,63,9,28,9,12,7,21,13,4,9,3,12,18,57,4,18,11,14,15,29,7,14,1,2,10
2015,66,1292,65,1198,52,H,0,25,48,8,17,7,11,5,22,14,15,8,2,19,15,34,4,14,18,27,1,13,7,17,7,2,18
2015,66,1293,83,1399,67,A,0,30,67,8,21,15,25,9,21,18,5,7,5,22,22,59,8,18,15,25,12,31,13,15,3,4,20
2015,66,1294,90,1340,85,H,0,32,62,11,24,15,20,8,16,17,8,7,4,16,28,53,12,19,17,22,7,15,14,13,4,1,20
2015,66,1295,75,1303,72,A,0,23,44,5,15,24,27,4,26,12,20,5,8,25,21,63,7,21,23,27,8,19,12,8,7,0,23
2015,66,1304,65,1353,49,H,0,27,55,5,15,6,13,11,18,14,8,8,4,20,17,49,2,13,13,23,14,23,5,18,3,2,16
2015,66,1306,68,1135,61,H,0,23,57,9,20,13,22,10,28,16,12,6,2,18,22,52,2,19,15,21,5,20,11,12,8,4,21
2015,66,1318,65,1241,59,A,0,20,46,7,19,18,23,13,25,13,12,4,2,13,21,49,8,20,9,17,4,5,11,7,5,3,21
2015,66,1330,72,1267,51,A,0,28,58,10,29,6,8,11,25,18,17,10,2,13,17,46,10,28,7,10,4,10,13,22,9,2,14
2015,66,1333,55,1113,47,H,0,16,41,3,8,20,25,10,17,10,15,6,3,17,17,43,4,21,9,16,8,13,11,16,5,2,21
2015,66,1337,67,1140,61,A,0,23,54,6,19,15,20,9,24,17,10,7,4,13,24,63,6,26,7,8,8,18,12,11,5,3,17
2015,66,1339,78,1365,61,H,0,25,47,8,15,20,24,14,19,12,13,6,3,17,22,50,6,17,11,14,7,1,11,11,6,2,20
2015,66,1350,75,1206,65,H,0,24,43,7,14,20,23,0,17,16,8,7,7,16,27,60,5,11,6,11,14,33,8,12,3,3,20
2015,66,1352,77,1447,73,A,0,22,47,6,14,27,35,7,22,15,12,13,2,16,23,57,10,19,17,23,12,24,14,17,7,1,24
2015,66,1360,59,1258,50,H,0,18,48,6,17,17,22,12,17,12,14,9,10,15,20,49,3,6,7,11,11,16,10,15,9,6,18
2015,66,1373,79,1310,69,H,0,27,51,3,13,22,29,7,22,12,11,5,8,22,20,54,5,18,24,32,12,24,7,14,3,1,25
2015,66,1374,73,1272,59,H,0,27,52,1,6,18,26,11,25,17,10,9,6,12,23,53,5,15,8,11,6,11,11,10,8,3,17
