"Season","Rank","Team","Conf","W-L","AdjEM","AdjO","AdjD","AdjT","Luck","schedule_AdjEM","schedule_OppO","schedule_OppD","conf_AdjEM","TeamID","alternative_spelling","match_rating"
2009,"304","norfolk st.","MEAC","14-18",-13.91,97.5,111.4,70,0.012,-10.67,95.2,105.9,-4.47,1313,"norfolk st.",1
2009,"305","unc wilmington","CAA","7-25",-14.59,99.1,113.7,70.6,0.03,0.63,103.2,102.6,-0.08,1423,"unc wilmington",1
2009,"306","high point","BSth","9-21",-14.72,91,105.7,63.5,-0.027,-5.92,100.6,106.5,-2.21,1219,"high point",1
2009,"307","georgia southern","SC","8-22",-14.75,98,112.7,68.9,-0.016,-3.06,103.1,106.1,9.54,1204,"georgia southern",1
2009,"308","eastern michigan","MAC","8-24",-14.97,90.2,105.1,61.2,0.001,-1.7,100.6,102.3,3.45,1185,"eastern michigan",1
2009,"309","colgate","Pat","10-20",-15.1,90.7,105.8,60.9,0.006,-7.14,98,105.2,-7.13,1159,"colgate",1
2009,"310","charleston southern","BSth","9-20",-15.63,96.5,112.1,65,-0.005,-5.47,100.1,105.5,1.08,1149,"charleston southern",1
2009,"311","longwood","ind","17-14",-15.67,96.8,112.4,73.8,0.089,-12.4,95.2,107.6,-5.99,1255,"longwood",1
2009,"312","savannah st.","ind","15-14",-15.76,86,101.8,63.4,0.122,-6.14,99.7,105.8,-0.9,1366,"savannah st.",1
2009,"313","hartford","AE","7-26",-15.94,92.1,108,63.4,-0.019,-2.62,101.5,104.2,1.31,1216,"hartford",1
2009,"314","dartmouth","Ivy","9-19",-16.08,92.8,108.8,64.5,0.022,-7.93,97.5,105.4,-7.42,1171,"dartmouth",1
2009,"315","northwestern st.","Slnd","11-20",-16.18,91.8,108,74.8,0.062,-2.93,100.6,103.6,-2.17,1322,"northwestern st.",1
2009,"316","delaware st.","MEAC","8-24",-16.53,97.1,113.6,58.2,-0.056,-4.66,98.4,103.1,11.78,1175,"delaware st.",1
2009,"317","lafayette","Pat","8-22",-17.09,95.1,112.2,68.4,0.032,-6.61,97.6,104.2,-6.17,1248,"lafayette",1
2009,"318","central arkansas","Slnd","10-19",-17.11,94.3,111.4,64.6,0.027,-2.87,100.4,103.2,-1.63,1146,"central arkansas",1
2009,"319","houston baptist","ind","5-25",-18.16,95.9,114.1,70.3,-0.051,0.44,103.5,103,3.77,1223,"houston baptist",1
2009,"320","texas southern","SWAC","7-25",-18.64,93.2,111.9,66.8,-0.031,-6.75,98.8,105.5,11.48,1411,"texas southern",1
2009,"321","fordham","A10","3-25",-18.68,93.2,111.9,66.7,-0.014,1.76,103.4,101.6,-5.05,1200,"fordham",1
2009,"322","texas pan american","ind","10-17",-18.68,93.7,112.3,62.6,0.001,-8.35,97.7,106.1,2.99,1410,"texas-pan american",0.97182531580755
2009,"323","loyola marymount","WCC","3-28",-18.69,89.2,107.9,64.2,0.005,2.45,104.6,102.2,2.45,1258,"loyola marymount",1
2009,"324","unc greensboro","SC","5-25",-18.85,93.5,112.3,64.9,-0.028,-3.24,102.7,106,4.24,1422,"unc greensboro",1
2009,"325","mississippi valley st.","SWAC","7-25",-18.88,94,112.9,66.3,-0.048,-6.4,98.6,105,11.74,1290,"mississippi valley state",0.970647651181982
2009,"326","monmouth","NEC","8-23",-19.1,93.9,113,64,-0.006,-7.88,98.5,106.4,-5.01,1284,"monmouth",1
2009,"327","furman","SC","6-24",-19.21,91.3,110.5,63.8,-0.026,-3.91,102.8,106.7,4.26,1202,"furman",1
2009,"328","st. francis pa","NEC","6-23",-19.29,94.4,113.7,62.3,-0.016,-6.05,99.7,105.8,1.09,1384,"st francis pa",0.974679434480896
2009,"329","howard","MEAC","8-23",-19.82,90.9,110.8,65.4,0,-8.45,96.9,105.4,-1.59,1224,"howard",1
2009,"330","florida a&m","MEAC","10-21",-19.87,90.7,110.5,66.2,0.083,-6.76,97.9,104.6,5,1197,"florida a&m",1
2009,"331","southern","SWAC","8-23",-19.91,91.2,111.2,64.8,-0.039,-11.51,96,107.5,-0.1,1380,"southern",1
2009,"332","north florida","ASun","8-22",-20.03,89.3,109.4,62.1,0.015,-4.27,100.5,104.8,-0.46,1316,"north florida",1
2009,"333","bryant","ind","8-21",-20.61,94,114.6,61,0.027,-6.04,98.5,104.5,-4.14,1136,"bryant",1
2009,"334","alabama a&m","SWAC","8-19",-20.67,86,106.7,70.2,-0.012,-12.18,96.1,108.3,9.37,1105,"alabama a&m",1
2009,"335","fairleigh dickinson","NEC","7-23",-21.55,91.4,112.9,67.8,0.041,-6.23,99.9,106.1,2.32,1192,"fairleigh dickinson",1
2009,"336","southeast missouri st.","OVC","3-27",-21.81,95,116.8,69.7,-0.017,-3.1,102.8,105.9,-1.74,1369,"southeast missouri state",0.972305585328247
2009,"337","kennesaw st.","ASun","7-22",-23.44,89.6,113,61.6,0.007,-7.19,98.3,105.5,-12.22,1244,"kennesaw st.",1
2009,"338","winston salem st.","ind","8-22",-23.92,83.9,107.8,67.3,0.011,-9.64,96,105.7,-8.08,1445,"winston salem",0.945792433133195
2009,"339","sacramento st.","BSky","2-27",-24.88,89.6,114.5,63.6,0.017,-1.65,103.1,104.8,0.09,1170,"sacramento st.",1
2009,"340","alcorn st.","SWAC","6-25",-26.4,92.1,118.5,72.4,-0.05,-10.26,96.5,106.7,2.94,1108,"alcorn st.",1
2009,"341","grambling st.","SWAC","6-23",-27.1,89.8,116.9,61.8,-0.015,-10,96.6,106.6,4.77,1212,"grambling st.",1
2009,"342","maryland eastern shore","MEAC","7-23",-27.77,89.2,116.9,63.5,0.06,-12.24,93.7,105.9,-9.51,1271,"maryland-eastern shore",0.978019293843651
2009,"343","north carolina central","ind","4-27",-28.86,85.6,114.5,69,-0.015,-4.55,100,104.5,5.9,1300,"north carolina central",1
2009,"344","njit","ind","1-30",-35.2,71.5,106.7,64.6,-0.028,-10.64,97.6,108.3,-7.98,1312,"njit",1
2010,"1","duke","ACC","35-5",33.29,121,87.7,64.7,0.009,11.53,107.9,96.4,2.5,1181,"duke",1
2010,"2","kansas","B12","33-3",31.85,120.4,88.5,67.2,0.038,9.53,108.2,98.7,1.13,1242,"kansas",1
2010,"3","syracuse","BE","30-5",27.62,118.5,90.9,68.7,-0.008,8.62,108.5,99.8,-2.96,1393,"syracuse",1
2010,"4","kentucky","SEC","35-3",26.54,114.9,88.3,68.3,0.06,7.06,106.5,99.5,-1.28,1246,"kentucky",1
2010,"5","west virginia","BE","31-7",25.54,117.2,91.7,62.6,0.057,12.58,110,97.5,5.45,1452,"west virginia",1
2010,"6","kansas st.","B12","29-8",25.52,116.1,90.6,69.4,-0.008,11.99,109.5,97.5,2.37,1243,"kansas st.",1
2010,"7","ohio st.","B10","29-8",24.99,117.5,92.5,64.6,0.007,7.88,106.3,98.4,-2.92,1326,"ohio st.",1
2010,"8","baylor","B12","28-8",24.95,119.2,94.3,64.5,-0.021,10.59,108.3,97.7,-2.79,1124,"baylor",1
2010,"9","wisconsin","B10","24-9",23.56,115.2,91.6,59.2,-0.013,8.69,107.9,99.2,1.01,1458,"wisconsin",1
2010,"10","byu","MWC","30-6",23.27,117.3,94,71.1,0.012,3.88,104.9,101,-0.03,1140,"byu",1
2010,"11","georgetown","BE","23-11",22.64,116.8,94.2,65.8,-0.035,11.55,109,97.4,3.35,1207,"georgetown",1
2010,"12","butler","Horz","33-5",22.45,111,88.5,63,0.032,6.85,106.7,99.9,11.11,1139,"butler",1
2010,"13","maryland","ACC","24-9",22.37,118.3,95.9,68.7,-0.023,8.87,106.7,97.8,-4.35,1268,"maryland",1
2010,"14","california","P10","24-11",22.15,119.6,97.4,67.1,-0.043,9.03,106.5,97.5,8.46,1143,"california",1
2010,"15","purdue","B10","29-6",22.05,109.8,87.7,66.2,0.07,8.81,107.8,99,-1.26,1345,"purdue",1
2010,"16","texas a&m","B12","24-10",21.33,112.6,91.2,64.3,-0.005,11.51,109.4,97.9,0.15,1401,"texas a&m",1
2010,"17","villanova","BE","25-8",21.24,117.2,96,71.2,0.025,10.03,108.7,98.7,-0.91,1437,"villanova",1
2010,"18","xavier","A10","26-9",20.87,115.5,94.6,68.9,0.01,8.04,106.2,98.2,7.27,1462,"xavier",1
2010,"19","texas","B12","24-10",20.75,113.9,93.1,71.5,-0.014,9.01,107.2,98.2,-1.32,1400,"texas",1
2010,"20","michigan st.","B10","28-9",20.13,112.8,92.7,65.3,0.027,9.03,107.5,98.5,-0.94,1277,"michigan st.",1
2010,"21","temple","A10","29-6",20.12,107.8,87.7,60.4,0.076,6.07,106.4,100.3,5.68,1396,"temple",1
2010,"22","missouri","B12","23-11",19.99,111.5,91.5,68.8,-0.035,8.17,107.1,98.9,-6.1,1281,"missouri",1
2010,"23","utah st.","WAC","27-8",19.9,116,96.1,59.8,-0.026,1.81,105,103.2,0.16,1429,"utah st.",1
2010,"24","marquette","BE","22-12",19.65,115.1,95.5,62.3,-0.064,9.05,108,98.9,-6.52,1266,"marquette",1
2010,"25","clemson","ACC","21-11",19.28,110.9,91.6,67.6,-0.041,8.76,106.3,97.6,-2.85,1155,"clemson",1
2010,"26","dayton","A10","25-12",18.92,108.1,89.1,65.5,-0.097,6.43,105.8,99.3,3.5,1173,"dayton",1
2010,"27","northern iowa","MVC","30-5",18.87,109.6,90.8,58.9,0.034,4.08,105.7,101.6,-1.58,1320,"northern iowa",1
2010,"28","pittsburgh","BE","25-9",18.66,111.4,92.8,61.3,0.041,7.87,107.7,99.8,-2.76,1338,"pittsburgh",1
2010,"29","saint mary's","WCC","28-6",18.59,116.5,97.9,66.2,0.038,2.72,105.4,102.7,1.18,1388,"saint mary's",1
2010,"30","tennessee","SEC","28-9",18.5,108.9,90.4,67.5,0.082,8.67,107.4,98.7,-0.48,1397,"tennessee",1
2010,"31","georgia tech","ACC","23-13",18.22,109.2,91,68.2,-0.034,10.94,107.4,96.4,-2.46,1210,"georgia tech",1
2010,"32","washington","P10","26-10",18.19,111.7,93.6,71.7,0.029,6.97,106.7,99.7,1.13,1449,"washington",1
2010,"33","florida st.","ACC","22-10",18.02,105,87,65.3,0.009,9.01,107.3,98.3,-2.88,1199,"florida st.",1
2010,"34","minnesota","B10","21-14",17.97,112,94.1,65.6,-0.055,8.37,107.7,99.3,-3.72,1278,"minnesota",1
2010,"35","notre dame","BE","23-12",17.71,119.4,101.7,62.4,-0.068,6.28,106.5,100.2,-9.08,1323,"notre dame",1
2010,"36","vanderbilt","SEC","24-9",17.54,113.7,96.2,68.7,0.019,8.14,107.1,99,1.5,1435,"vanderbilt",1
2010,"37","old dominion","CAA","27-9",17.51,107.8,90.3,62.6,0.009,3.17,105,101.9,6.16,1330,"old dominion",1
2010,"38","louisville","BE","20-13",16.91,114.5,97.6,66.3,-0.038,8.87,107.8,99,-1.62,1257,"louisville",1
2010,"39","oklahoma st.","B12","22-11",16.72,112.2,95.4,66.2,0.011,8.47,107.2,98.7,-4.33,1329,"oklahoma st.",1
2010,"40","san diego st.","MWC","25-9",16.58,111.4,94.9,63.1,0.006,5.4,105.3,99.9,2.24,1361,"san diego st.",1
2010,"41","unlv","MWC","25-9",16.56,110.6,94,66.3,-0.013,4.08,104.8,100.7,0.67,1424,"unlv",1
2010,"42","utep","CUSA","26-7",16.53,107.7,91.2,67.9,0.024,2.62,104.1,101.5,-4.26,1431,"utep",1
2010,"43","new mexico","MWC","30-5",16.18,113.6,97.4,67.4,0.096,4.09,105,100.9,1.85,1307,"new mexico",1
2010,"44","gonzaga","WCC","27-7",16.14,112.3,96.1,67.5,0.079,3.42,105.5,102.1,4.43,1211,"gonzaga",1
2010,"45","mississippi st.","SEC","24-12",15.98,109.7,93.7,66.5,-0.049,5.51,105.5,100,-2.76,1280,"mississippi st.",1
2010,"46","cornell","Ivy","29-5",15.92,117.4,101.5,63.9,0.068,-0.66,101.2,101.9,4.12,1165,"cornell",1
2010,"47","virginia tech","ACC","25-9",15.86,108.3,92.4,67.8,0.034,5.72,105.8,100.1,-8.51,1439,"virginia tech",1
2010,"48","mississippi","SEC","24-11",15.77,112.9,97.2,68.7,-0.034,5.66,105.6,100,-2.73,1279,"mississippi",1
2010,"49","memphis","CUSA","24-10",15.24,115.3,100.1,65.2,-0.038,1.87,103.8,102,-4.79,1272,"memphis",1
2010,"50","florida","SEC","21-13",15.23,113,97.8,63.9,-0.061,7.75,106.6,98.8,-1.96,1196,"florida",1
2010,"51","connecticut","BE","18-16",15.19,107.7,92.5,67.5,-0.078,10.27,108.5,98.2,2.59,1163,"connecticut",1
2010,"52","arizona st.","P10","22-11",15.18,110,94.8,61,-0.013,4.11,104.1,100,-3.16,1113,"arizona st.",1
2010,"53","murray st.","OVC","31-5",15.06,109,94,65.6,-0.011,-5.78,100.2,106,-5.24,1293,"murray st.",1
2010,"54","richmond","A10","26-9",15.01,108.8,93.8,62.5,0.047,5.7,105.4,99.7,2.39,1350,"richmond",1
2010,"55","miami fl","ACC","20-13",14.79,112.2,97.4,65.3,-0.069,6.02,104.3,98.3,-11.44,1274,"miami fl",1
2010,"56","vcu","CAA","27-9",14.39,113.2,98.8,68.2,-0.016,0.84,102.5,101.7,-0.39,1433,"vcu",1
2010,"57","illinois","B10","21-15",14.38,109.2,94.8,66.6,-0.029,9.09,107.5,98.4,2.01,1228,"illinois",1
2010,"58","wake forest","ACC","20-11",14.12,107.1,93,68.7,0.067,10.51,107.4,96.9,-0.82,1448,"wake forest",1
2010,"59","siena","MAAC","27-7",13.86,109.4,95.5,69.2,0.027,-0.51,100.9,101.4,3.22,1373,"siena",1
2010,"60","rhode island","A10","26-10",13.54,112.6,99.1,67.6,0.033,4.83,105,100.2,2.98,1348,"rhode island",1
2010,"61","north carolina","ACC","20-17",13.39,107.4,94,70.4,-0.013,11.36,108.4,97.1,0.18,1314,"north carolina",1
2010,"62","uab","CUSA","25-9",12.73,104.6,91.8,64.1,0.017,3.09,104,100.9,0.4,1412,"uab",1
2010,"63","alabama","SEC","17-15",12.55,107.9,95.3,64.2,-0.099,6.75,106.5,99.8,-0.93,1104,"alabama",1
2010,"64","wichita st.","MVC","25-10",12.26,108.9,96.6,64.5,0.002,2.06,104.2,102.2,-6.8,1455,"wichita st.",1
2010,"65","wright st.","Horz","20-12",12.1,108.6,96.5,61.8,-0.047,1.93,104.1,102.2,1.97,1460,"wright st.",1
2010,"66","seton hall","BE","19-13",12.05,112.7,100.7,69.5,-0.009,7.65,107.6,99.9,-9.28,1371,"seton hall",1
2010,"67","st. john's","BE","17-16",11.97,106.5,94.5,64.2,-0.032,9.38,108.5,99.1,-1.66,1385,"st. john's",1
2010,"68","cincinnati","BE","19-16",11.92,106.3,94.4,65.3,-0.013,9.77,108.3,98.5,-1.16,1153,"cincinnati",1
2010,"69","north carolina st.","ACC","20-16",11.49,106.1,94.6,64.5,-0.007,8.66,106.4,97.7,-5.32,1301,"north carolina st.",1
2010,"70","michigan","B10","15-17",11.48,107.4,95.9,61.8,-0.079,9.27,107.7,98.4,2.62,1276,"michigan",1
2010,"71","northeastern","CAA","20-13",11.32,106.5,95.2,60.3,-0.057,3.89,105,101.1,7.58,1318,"northeastern",1
2010,"72","texas tech","B12","19-16",11.14,108.8,97.6,70.7,0.026,10.08,108.8,98.8,-1.93,1403,"texas tech",1
2010,"73","iowa st.","B12","15-17",11.09,107.2,96.1,67.5,-0.081,9.52,108.8,99.3,-3.7,1235,"iowa st.",1
2010,"74","boston college","ACC","15-16",10.87,110.7,99.8,64.1,-0.086,8.22,105.6,97.4,-5.29,1130,"boston college",1
2010,"75","missouri st.","MVC","24-12",10.85,111.8,100.9,64.5,-0.05,1.07,103.3,102.3,-4.44,1283,"missouri st.",1
2010,"76","virginia","ACC","15-16",10.76,108,97.2,61.7,-0.067,8.38,106.3,97.9,-5.39,1438,"virginia",1
2010,"77","usc","P10","16-14",10.63,96.7,86.1,62.2,-0.043,6.53,106.7,100.2,1.54,1425,"usc",1
2010,"78","south florida","BE","20-13",10.52,107.8,97.3,63.6,0.061,7.33,107.4,100.1,-2.58,1378,"south florida",1
2010,"79","portland","WCC","21-11",10.28,110.6,100.4,63.1,0.02,2.15,104.9,102.8,2.98,1339,"portland",1
2010,"80","nevada","WAC","21-13",10.2,112.8,102.6,68.7,-0.03,4.33,106.8,102.4,6,1305,"nevada",1
2010,"81","marshall","CUSA","24-10",10.18,110.1,99.9,68.5,0.022,1.63,103.5,101.8,-1.18,1267,"marshall",1
2010,"82","wofford","SC","26-9",10.12,104.6,94.4,63.5,-0.023,-1.55,102.2,103.8,4.23,1459,"wofford",1
2010,"83","tulsa","CUSA","23-12",9.87,107.6,97.7,66,0.023,2.99,104.8,101.8,-1.56,1409,"tulsa",1
2010,"84","northwestern","B10","20-14",9.77,113,103.2,62.8,0.002,5.19,104.8,99.6,-9.74,1321,"northwestern",1
2010,"85","south carolina","SEC","15-16",9.06,106.5,97.4,68.7,-0.037,8.69,107.4,98.8,1.22,1376,"south carolina",1
2010,"86","kent st.","MAC","24-10",8.84,106.6,97.8,66.8,0.071,2.1,103.4,101.3,3.99,1245,"kent st.",1
2010,"87","arizona","P10","16-15",8.83,108.4,99.5,67.6,0.027,8.32,107.1,98.8,6.93,1112,"arizona",1
2010,"88","houston","CUSA","19-16",8.79,112,103.2,71.1,-0.083,3.76,105,101.2,0.68,1222,"houston",1
2010,"89","illinois st.","MVC","22-11",8.77,107.5,98.7,64.6,0.023,1.25,103.2,102,-8.5,1229,"illinois st.",1
2010,"90","providence","BE","12-19",8.7,116,107.3,73.3,-0.111,9.6,108.3,98.7,-2.05,1344,"providence",1
2010,"91","georgia","SEC","14-17",8.68,109.8,101.1,64.1,-0.021,9.32,106.8,97.5,1.89,1208,"georgia",1
2010,"92","colorado","B12","15-16",8.63,113.1,104.5,67,-0.036,9.38,107,97.6,-3.9,1160,"colorado",1
2010,"93","nebraska","B12","15-18",8.28,107,98.7,62.8,-0.067,8.03,106.3,98.3,-8.83,1304,"nebraska",1
2010,"94","ohio","MAC","22-15",8.25,107.3,99,68.8,-0.068,0.76,103.1,102.3,-0.9,1325,"ohio",1
2010,"95","montana","BSky","22-10",8.08,106.5,98.4,62,-0.042,-2.21,103.4,105.6,-0.86,1285,"montana",1
2010,"96","charlotte","A10","19-12",7.91,108.7,100.8,67.1,0.068,3.85,103.7,99.8,-0.61,1150,"charlotte",1
2010,"97","pacific","BW","23-12",7.84,106.2,98.3,60.2,0.011,-0.53,103.3,103.8,1.48,1334,"pacific",1
2010,"98","saint louis","A10","23-13",7.72,100.1,92.4,62.4,0.039,3.2,104.5,101.3,-4.13,1387,"saint louis",1
2010,"99","southern miss","CUSA","20-14",7.6,103.7,96.1,61,-0.051,2.64,103.4,100.8,-3.1,1379,"southern miss",1
2010,"100","sam houston st.","Slnd","25-8",7.42,110.2,102.7,69.3,0.052,-3.33,101.3,104.6,4.67,1358,"sam houston st.",1
2010,"101","penn st.","B10","11-20",7.04,107.9,100.8,62.2,-0.14,7.55,106.3,98.8,-8.17,1336,"penn st.",1
2010,"102","morehead st.","OVC","24-11",7,105.1,98.1,64.7,-0.017,-4.33,101.3,105.6,1.84,1287,"morehead st.",1
2010,"103","auburn","SEC","15-17",6.98,109.9,102.9,69,-0.075,5.52,105.5,100,-3.37,1120,"auburn",1
2010,"104","oklahoma","B12","13-18",6.98,110.2,103.2,65.3,-0.037,9.92,108.4,98.5,-1.19,1328,"oklahoma",1
2010,"105","weber st.","BSky","20-11",6.96,109.2,102.2,67.7,-0.013,-0.16,103.9,104.1,7.28,1451,"weber st.",1
2010,"106","stanford","P10","14-18",6.75,106.5,99.7,66.3,-0.047,6.91,106.5,99.6,0.15,1390,"stanford",1
2010,"107","william & mary","CAA","22-11",6.58,110,103.4,60.2,0.116,4.28,103.7,99.4,7.35,1456,"william & mary",1
2010,"108","iupui","Sum","25-11",6.34,108.5,102.2,64.7,0.014,-2.81,101.4,104.2,6.88,1237,"iupui",1
2010,"109","appalachian st.","SC","24-13",6.18,110.1,104,65.3,0.012,-1.96,101.7,103.7,2.75,1111,"appalachian st.",1
2010,"110","iona","MAAC","21-10",6.11,100.1,94,64.7,0.04,-0.81,101.8,102.6,0.37,1233,"iona",1
2010,"111","harvard","Ivy","21-8",6.06,107.5,101.4,67,0.051,-4.12,99.5,103.6,0.21,1217,"harvard",1
2010,"112","new mexico st.","WAC","22-12",6.03,111.6,105.5,70.3,0.122,4.03,105.8,101.7,2.09,1308,"new mexico st.",1
2010,"113","louisiana tech","WAC","24-11",5.99,105.4,99.4,67.6,0.109,1.15,104.9,103.8,-3.87,1256,"louisiana tech",1
2010,"114","bradley","MVC","16-15",5.69,106.3,100.6,64.9,0.016,4.53,105.6,101.1,0.99,1133,"bradley",1
2010,"115","washington st.","P10","16-15",5.67,108.2,102.5,66.1,-0.021,4.44,104.8,100.3,-6.16,1450,"washington st.",1
2010,"116","creighton","MVC","18-16",5.56,107.8,102.2,65.5,-0.014,3.19,104.7,101.5,-0.98,1166,"creighton",1
2010,"117","ucla","P10","14-18",5.48,106.4,100.9,64.3,-0.016,7.01,106.5,99.4,1.15,1417,"ucla",1
2010,"118","fairfield","MAAC","23-11",5.36,106.7,101.3,65.7,0.045,-1.59,100.7,102.3,-7.06,1193,"fairfield",1
2010,"119","arkansas","SEC","14-18",5.3,105.9,100.6,69.7,-0.075,5.5,105.9,100.3,-2.77,1116,"arkansas",1
2010,"120","princeton","Ivy","22-9",5.29,98.6,93.3,58.7,0.008,-5.24,99.4,104.6,-4.42,1343,"princeton",1
2010,"121","akron","MAC","24-11",5.2,105.3,100.1,65.1,0.047,-1.52,102.2,103.7,-4.29,1103,"akron",1
2010,"122","george washington","A10","16-15",5.15,103.4,98.3,67,-0.044,2.48,103.9,101.5,-4.3,1203,"george washington",1
2010,"123","southern illinois","MVC","15-15",5.14,106.1,101,66.2,-0.086,1.79,103.7,101.9,-5.92,1356,"southern illinois",1
2010,"124","utah","MWC","14-17",4.86,102.9,98,64.8,-0.063,4.05,105.4,101.3,-0.37,1428,"utah",1
2010,"125","northern colorado","BSky","25-8",4.82,105.5,100.7,66.8,0.025,-4.94,101.9,106.8,-7.64,1294,"northern colorado",1
2010,"126","detroit","Horz","20-14",4.58,101,96.4,67.5,-0.009,-0.68,103.1,103.7,-6.43,1178,"detroit",1
2010,"127","western kentucky","SB","21-13",4.39,105.9,101.5,64.5,-0.019,-2.84,101.4,104.2,4.17,1443,"western kentucky",1
2010,"128","niagara","MAAC","18-15",4.06,105.7,101.6,68,-0.062,-0.51,101.2,101.7,-0.54,1310,"niagara",1
2010,"129","oregon","P10","16-16",3.99,105.8,101.8,65.7,0.009,5.1,105.3,100.2,-5.66,1332,"oregon",1
2010,"130","milwaukee","Horz","20-14",3.89,105.5,101.6,66.3,0.032,1.07,103.5,102.5,-0.14,1454,"milwaukee",1
2010,"131","hofstra","CAA","19-15",3.77,101.1,97.4,69.2,-0.001,0,102.6,102.6,-0.84,1220,"hofstra",1
2010,"132","belmont","ASun","19-12",3.67,103.3,99.6,68.8,-0.013,-3.95,100.6,104.5,3.56,1125,"belmont",1
2010,"133","boston university","AE","21-14",3.51,103.8,100.3,69.8,0.008,-2.66,100.3,102.9,4.04,1131,"boston university",1
2010,"134","st. bonaventure","A10","15-16",3.5,106.2,102.7,66.6,-0.018,3.57,103.6,100,1.02,1382,"st. bonaventure",1
2010,"135","oakland","Sum","26-9",3.19,107.5,104.3,69.5,0.173,-2.75,101.6,104.4,10.65,1324,"oakland",1
2010,"136","vermont","AE","25-10",3.08,104.1,101,66.1,0.068,-6.32,98.8,105.1,-3.11,1436,"vermont",1
2010,"137","western michigan","MAC","18-15",3.07,106.7,103.7,65.9,-0.03,-0.27,101.8,102.1,4.45,1444,"western michigan",1
2010,"138","indiana st.","MVC","17-15",3.02,104.5,101.5,64.2,0.068,3.93,104.6,100.7,-0.41,1232,"indiana st.",1
2010,"139","green bay","Horz","22-13",3,106.7,103.7,63.4,0.088,0.98,103.2,102.2,-1.09,1453,"green bay",1
2010,"140","oral roberts","Sum","20-13",2.84,102.3,99.4,65.6,0.004,-2.55,102,104.5,7.58,1331,"oral roberts",1
2010,"141","colorado st.","MWC","16-16",2.83,101.5,98.7,66,0.02,3.67,104.9,101.2,-2.08,1161,"colorado st.",1
2010,"142","duquesne","A10","16-16",2.82,102.5,99.7,69.6,0.027,4.26,103.9,99.7,-1.64,1182,"duquesne",1
2010,"143","miami oh","MAC","14-18",2.79,103.9,101.1,59.7,-0.028,3.57,104.5,101,8.08,1275,"miami oh",1
2010,"144","jacksonville","ASun","20-13",2.75,102.2,99.5,68,0.043,-2.07,101.2,103.3,6.53,1239,"jacksonville",1
2010,"145","drexel","CAA","16-16",2.74,100.5,97.7,63.6,0.001,1.82,104.3,102.5,3.67,1180,"drexel",1
2010,"146","idaho","WAC","15-16",2.67,105.6,102.9,64.9,-0.045,1.97,104.8,102.8,-1.18,1225,"idaho",1
2010,"147","oregon st.","P10","14-18",2.54,99,96.4,61.3,-0.018,4.78,104.8,100.1,-4.18,1333,"oregon st.",1
2010,"148","coastal carolina","BSth","28-7",2.51,101.8,99.3,63.1,0.022,-12.29,95.7,108,-8.03,1157,"coastal carolina",1
2010,"149","smu","CUSA","14-17",2.49,106.1,103.6,60.8,-0.107,1.04,102.9,101.8,-6.06,1374,"smu",1
2010,"150","east tennessee st.","ASun","20-15",2.47,100.9,98.4,66.8,-0.004,-1.26,102.1,103.3,8.97,1190,"east tennessee st.",1
2010,"151","college of charleston","SC","22-12",2.3,109.4,107.1,68.6,0.1,-1.36,102,103.3,2.6,1158,"college of charleston",1
2010,"152","cleveland st.","Horz","16-17",2.16,105.9,103.7,64.5,-0.01,2.99,104.7,101.7,7.65,1156,"cleveland st.",1
2010,"153","uc santa barbara","BW","20-10",2.11,100,97.9,66.3,0.125,-1,102.8,103.8,3.46,1364,"uc santa barbara",1
2010,"154","long beach st.","BW","17-16",2,100.6,98.6,69.3,0.033,2.82,105.1,102.3,15.55,1253,"long beach st.",1
2010,"155","western carolina","SC","22-12",1.76,105.3,103.6,69.2,0.056,-2.35,101.7,104.1,3.45,1441,"western carolina",1
2010,"156","morgan st.","MEAC","27-10",1.58,105.5,104,68.6,0.078,-7.71,98.2,105.9,0.13,1288,"morgan st.",1
2010,"157","stephen f. austin","Slnd","23-9",1.47,103,101.5,58.7,0.043,-7.8,98.5,106.3,-7.74,1372,"stephen f. austin",1
2010,"158","buffalo","MAC","18-12",1.47,106.6,105.1,68.2,0.065,-0.92,101.2,102.1,-0.72,1138,"buffalo",1
2010,"159","rutgers","BE","15-17",1.37,103.4,102,67.5,0.071,6.89,106.2,99.3,-7.67,1353,"rutgers",1
2010,"160","la salle","A10","12-18",1.18,106.2,105.1,67.3,-0.015,3.91,104.5,100.6,-0.03,1247,"la salle",1
2010,"161","boise st.","WAC","15-17",0.94,102.2,101.3,69.5,-0.064,-0.68,104.7,105.4,-7.53,1129,"boise st.",1
2010,"162","george mason","CAA","17-15",0.91,102.8,101.9,64.6,0.049,0.72,102.7,101.9,-1.22,1206,"george mason",1
2010,"163","campbell","ASun","19-11",0.85,100.5,99.7,64.2,0.002,-5.22,99.9,105.1,-1.95,1144,"campbell",1
2010,"164","middle tennessee","SB","19-14",0.65,101.4,100.7,64.7,-0.044,-4.83,100.6,105.4,-1.97,1292,"middle tennessee",1
2010,"165","fresno st.","WAC","15-18",0.58,100.1,99.5,65.4,-0.032,1.36,104.4,103,-1.61,1201,"fresno st.",1
2010,"166","ucf","CUSA","15-17",0.33,102.6,102.3,63.4,0.009,2.52,104.5,102,-1.43,1416,"ucf",1
2010,"167","massachusetts","A10","12-20",0.12,102.7,102.6,68.6,0.004,6.34,106.5,100.2,4.61,1269,"massachusetts",1
