Season,Daynum,Wteam,Wscore,Lteam,Lscore,Wloc,Numot
2017,40,1407,88,1105,59,H,0
2017,40,1408,71,1379,64,A,0
2017,40,1416,76,1271,58,H,0
2017,40,1417,102,1276,84,H,0
2017,40,1418,91,1256,83,H,0
2017,40,1419,88,1240,83,H,1
2017,40,1423,81,1382,80,A,0
2017,40,1429,80,1430,79,A,1
2017,40,1433,67,1330,64,A,0
2017,40,1434,84,1283,81,A,0
2017,40,1437,74,1323,66,N,0
2017,40,1444,74,1241,67,H,0
2017,40,1447,68,1288,66,A,0
2017,40,1452,90,1440,55,H,0
2017,40,1455,76,1328,73,N,0
2017,40,1458,93,1266,84,A,0
2017,40,1461,85,1285,83,H,0
2017,40,1462,77,1428,69,H,0
2017,41,1195,82,1198,63,H,0
2017,41,1199,83,1196,78,H,0
2017,41,1221,75,1346,57,H,0
2017,41,1246,96,1220,73,N,0
2017,41,1254,74,1385,73,N,0
2017,41,1278,77,1296,57,H,0
2017,41,1305,87,1449,85,A,0
2017,41,1314,73,1397,71,H,0
2017,41,1321,83,1309,49,H,0
2017,41,1332,65,1104,56,H,0
2017,41,1357,85,1248,61,A,0
2017,41,1360,77,1364,68,H,0
2017,41,1366,93,1333,90,A,1
2017,41,1386,72,1180,71,A,0
2017,41,1387,45,1152,43,H,0
2017,41,1388,84,1414,53,H,0
2017,41,1425,93,1337,67,H,0
2017,41,1439,80,1279,75,H,0
2017,41,1443,77,1232,59,A,0
2017,41,1463,81,1174,63,H,0
2017,42,1130,72,1120,71,N,0
2017,42,1145,77,1107,64,H,0
2017,42,1206,97,1255,60,H,0
2017,42,1250,100,1384,67,H,0
2017,42,1268,92,1240,66,H,0
2017,42,1335,58,1416,49,A,0
2017,42,1361,73,1106,41,H,0
2017,42,1368,108,1197,69,H,0
2017,42,1370,63,1115,58,H,0
2017,42,1371,67,1376,64,N,0
2017,42,1378,79,1126,73,H,1
2017,42,1410,98,1316,84,H,0
2017,43,1153,96,1411,58,H,0
2017,43,1155,93,1354,65,H,0
2017,43,1176,64,1375,51,A,0
2017,43,1186,88,1287,86,H,1
2017,43,1204,72,1195,59,A,0
2017,43,1216,70,1171,66,H,0
2017,43,1220,96,1392,58,H,0
2017,43,1256,65,1341,52,H,0
2017,43,1261,70,1300,66,H,0
2017,43,1269,65,1299,59,H,0
2017,43,1276,97,1146,53,H,0
2017,43,1284,82,1272,79,A,0
2017,43,1308,79,1431,68,A,0
2017,43,1332,81,1285,67,H,0
2017,43,1365,77,1415,53,H,0
2017,43,1367,76,1342,48,H,0
2017,43,1397,74,1399,68,H,0
2017,43,1437,78,1396,57,H,0
2017,43,1440,88,1149,83,H,0
2017,43,1463,90,1148,59,H,0
2017,44,1112,64,1213,54,H,0
2017,44,1114,72,1319,67,A,0
2017,44,1117,87,1404,68,A,0
2017,44,1124,89,1380,59,H,0
2017,44,1190,67,1280,65,A,0
2017,44,1191,85,1313,66,H,0
2017,44,1208,73,1418,60,H,0
2017,44,1209,94,1105,79,H,0
2017,44,1227,80,1177,75,A,0
2017,44,1233,94,1312,80,H,0
2017,44,1240,72,1224,59,A,0
2017,44,1278,76,1254,66,H,0
2017,44,1283,86,1331,76,H,0
2017,44,1292,79,1125,66,A,0
2017,44,1295,74,1413,70,H,0
2017,44,1305,76,1414,69,H,0
2017,44,1321,68,1152,64,H,0
2017,44,1325,71,1454,69,H,0
2017,44,1329,102,1115,66,H,0
2017,44,1351,81,1244,79,H,0
2017,44,1353,82,1192,69,H,0
2017,44,1356,70,1387,55,H,0
2017,44,1374,92,1270,56,H,0
2017,44,1386,76,1343,68,A,0
2017,44,1388,73,1443,51,H,0
2017,44,1398,68,1106,46,H,0
2017,44,1403,89,1311,46,H,0
2017,44,1417,102,1364,62,H,0
2017,44,1423,96,1144,75,A,0
2017,44,1424,92,1230,64,H,0
2017,44,1458,73,1453,59,H,0
2017,44,1464,101,1310,97,H,1
2017,45,1104,78,1367,61,H,0
2017,45,1120,117,1157,72,H,0
2017,45,1158,53,1187,35,A,0
2017,45,1203,74,1416,59,H,0
2017,45,1204,75,1198,68,A,0
2017,45,1279,78,1293,73,H,0
2017,45,1301,97,1111,64,H,0
2017,45,1303,80,1282,75,A,0
2017,45,1334,66,1299,57,H,0
2017,45,1370,82,1290,67,H,0
2017,45,1397,92,1252,77,H,0
2017,45,1459,96,1122,77,H,0
2017,46,1117,89,1146,77,A,0
2017,46,1253,71,1333,67,N,0
2017,46,1274,76,1194,56,H,0
2017,46,1295,87,1315,70,A,0
2017,46,1339,85,1377,82,N,0
2017,46,1340,82,1362,78,A,0
2017,46,1351,90,1180,82,H,0
2017,46,1354,69,1202,67,A,0
2017,46,1359,82,1375,79,A,0
2017,46,1410,95,1249,81,H,0
2017,46,1426,56,1133,51,A,0
2017,47,1103,99,1267,88,H,0
2017,47,1107,87,1383,60,H,0
2017,47,1111,73,1241,61,H,1
2017,47,1112,67,1401,63,N,0
2017,47,1116,77,1400,74,N,0
2017,47,1124,82,1238,57,N,0
2017,47,1127,85,1175,66,H,0
2017,47,1139,83,1231,78,N,0
2017,47,1143,81,1142,55,H,0
2017,47,1145,94,1138,87,N,1
2017,47,1153,119,1192,68,H,0
2017,47,1166,66,1331,65,H,0
2017,47,1170,88,1101,86,H,2
2017,47,1176,73,1294,70,H,0
2017,47,1177,109,1152,61,H,0
2017,47,1178,85,1443,79,H,0
2017,47,1183,67,1281,64,A,0
2017,47,1190,78,1287,68,A,0
2017,47,1191,77,1122,69,A,0
2017,47,1196,87,1150,46,N,0
2017,47,1199,83,1264,67,N,0
2017,47,1201,70,1334,68,A,1
2017,47,1207,78,1393,71,A,0
2017,47,1208,84,1149,64,H,0
2017,47,1213,72,1290,62,H,0
2017,47,1222,83,1410,58,H,0
2017,47,1228,75,1140,73,N,0
2017,47,1234,69,1320,46,N,0
2017,47,1235,97,1179,80,N,0
2017,47,1237,101,1381,81,A,0
2017,47,1239,75,1197,72,A,0
2017,47,1242,89,1172,71,N,0
2017,47,1243,89,1161,70,N,0
2017,47,1246,103,1314,100,N,0
2017,47,1247,84,1195,80,H,0
2017,47,1252,81,1399,79,A,0
2017,47,1256,89,1212,55,N,0
2017,47,1257,87,1184,56,H,0
2017,47,1258,91,1230,90,H,1
2017,47,1260,81,1227,75,A,1
2017,47,1261,88,1411,80,H,0
2017,47,1269,95,1244,77,H,0
2017,47,1272,99,1328,94,A,1
2017,47,1276,98,1271,49,H,0
2017,47,1283,71,1369,66,H,0
2017,47,1285,71,1415,63,A,0
2017,47,1296,60,1198,53,A,0
2017,47,1300,74,1270,66,A,0
2017,47,1307,83,1115,43,H,0
2017,47,1308,81,1113,70,A,0
2017,47,1319,76,1431,74,A,0
2017,47,1321,67,1173,64,N,0
2017,47,1322,68,1419,64,N,0
2017,47,1325,71,1156,53,H,0
2017,47,1329,93,1455,76,A,0
2017,47,1332,83,1424,63,N,0
2017,47,1338,83,1349,73,H,0
2017,47,1344,76,1447,54,H,0
2017,47,1345,86,1323,81,N,0
2017,47,1355,88,1293,84,H,1
2017,47,1358,76,1317,70,H,0
2017,47,1371,81,1174,68,H,0
2017,47,1373,71,1137,68,N,0
2017,47,1376,77,1378,66,A,0
2017,47,1382,79,1310,69,N,0
2017,47,1387,72,1188,58,H,0
2017,47,1392,75,1384,63,A,0
2017,47,1396,68,1312,63,H,0
2017,47,1403,79,1350,72,A,0
2017,47,1404,97,1126,72,H,0
2017,47,1405,78,1368,56,H,0
2017,47,1406,73,1420,72,A,0
2017,47,1409,74,1402,59,H,0
2017,47,1417,86,1326,73,N,0
2017,47,1418,76,1309,71,A,0
2017,47,1421,59,1441,57,H,0
2017,47,1423,100,1347,64,H,0
2017,47,1425,82,1407,77,H,0
2017,47,1428,92,1341,60,H,0
2017,47,1433,80,1292,77,H,0
2017,47,1434,89,1232,71,H,0
2017,47,1435,76,1151,74,H,0
2017,47,1436,82,1185,74,H,0
2017,47,1438,79,1352,39,H,0
2017,47,1439,113,1154,71,H,0
2017,47,1442,75,1454,59,A,0
2017,47,1450,69,1365,68,H,0
2017,47,1451,93,1430,85,H,0
2017,47,1452,112,1282,67,H,0
2017,47,1457,86,1214,79,A,0
2017,47,1461,97,1165,78,H,0
2017,47,1462,69,1448,65,H,0
2017,48,1120,76,1273,74,H,0
2017,48,1129,82,1226,59,H,0
2017,48,1130,82,1357,75,H,0
2017,48,1131,73,1306,69,H,0
2017,48,1155,67,1104,54,N,0
2017,48,1163,80,1316,59,H,0
2017,48,1171,82,1254,68,A,0
2017,48,1189,68,1389,53,A,0
2017,48,1205,70,1304,62,A,0
2017,48,1210,74,1108,50,H,0
2017,48,1211,86,1397,76,N,0
2017,48,1229,81,1386,72,H,0
2017,48,1236,93,1391,74,A,0
2017,48,1240,67,1367,66,A,0
2017,48,1262,86,1148,69,H,0
2017,48,1297,70,1186,48,H,0
2017,48,1301,99,1193,78,H,0
2017,48,1303,102,1168,96,H,1
2017,48,1318,81,1277,73,A,0
2017,48,1330,58,1209,46,H,0
2017,48,1336,92,1385,76,A,0
2017,48,1339,53,1333,45,N,0
2017,48,1346,85,1263,75,A,0
2017,48,1348,65,1221,54,H,0
2017,48,1351,60,1299,59,A,0
2017,48,1353,68,1200,53,N,0
2017,48,1363,77,1132,76,H,0
2017,48,1377,80,1286,68,A,0
2017,48,1394,73,1427,69,H,0
2017,48,1395,96,1411,59,H,0
2017,48,1412,75,1380,74,H,1
2017,48,1416,80,1275,73,H,1
2017,48,1449,92,1444,86,H,0
2017,48,1460,68,1245,63,A,0
2017,49,1110,61,1271,58,H,0
2017,49,1123,61,1255,45,H,0
2017,49,1125,62,1454,56,A,0
2017,49,1137,81,1291,65,H,0
2017,49,1160,75,1102,68,A,0
2017,49,1176,74,1115,52,H,0
2017,49,1177,81,1369,78,H,0
2017,49,1181,65,1398,55,H,0
2017,49,1182,74,1238,62,H,0
2017,49,1199,76,1359,68,H,0
2017,49,1202,68,1399,62,A,0
2017,49,1231,103,1175,56,H,0
2017,49,1249,82,1251,65,H,0
2017,49,1258,69,1161,66,A,0
2017,49,1261,75,1158,65,H,0
2017,49,1266,78,1384,65,H,0
2017,49,1270,70,1408,63,A,0
2017,49,1279,66,1133,49,H,0
2017,49,1280,86,1379,44,N,0
2017,49,1283,66,1152,46,H,0
2017,49,1287,111,1146,85,H,0
2017,49,1308,85,1414,79,H,1
2017,49,1313,87,1184,80,H,1
2017,49,1323,77,1159,62,H,0
2017,49,1331,63,1114,48,H,0
2017,49,1345,82,1442,50,H,0
2017,49,1349,100,1322,93,H,0
2017,49,1355,83,1179,75,A,0
2017,49,1362,86,1101,51,H,0
2017,49,1370,89,1381,75,H,0
2017,49,1374,72,1390,49,H,0
2017,49,1382,92,1119,83,H,0
2017,49,1393,105,1185,57,H,0
2017,49,1420,120,1154,111,H,2
2017,49,1422,75,1421,73,A,0
2017,49,1424,68,1356,61,H,0
2017,49,1425,79,1165,67,H,0
2017,49,1429,76,1309,66,H,0
2017,49,1441,70,1219,65,H,0
2017,49,1453,94,1188,92,H,1
2017,49,1456,112,1366,85,H,0
2017,49,1459,75,1157,74,A,0
2017,49,1461,72,1407,66,H,0
2017,50,1112,77,1307,46,H,0
2017,50,1116,71,1295,55,H,0
2017,50,1140,84,1226,58,H,0
2017,50,1166,96,1113,85,A,0
2017,50,1174,59,1265,56,H,0
2017,50,1195,79,1256,78,A,0
2017,50,1208,60,1210,43,A,0
2017,50,1213,63,1108,53,H,0
2017,50,1227,75,1319,65,H,0
2017,50,1234,84,1315,73,H,0
2017,50,1235,88,1290,60,H,0
2017,50,1252,99,1122,85,A,0
2017,50,1264,61,1383,54,A,0
2017,50,1268,88,1150,72,N,0
2017,50,1284,96,1343,90,H,0
2017,50,1294,77,1415,61,H,0
2017,50,1296,59,1378,48,A,0
2017,50,1304,81,1380,76,H,0
2017,50,1317,71,1368,65,H,0
2017,50,1318,61,1324,59,A,0
2017,50,1321,87,1237,65,H,0
2017,50,1326,77,1464,40,H,0
2017,50,1332,75,1201,63,H,0
2017,50,1334,69,1244,56,H,0
2017,50,1340,77,1339,75,A,0
2017,50,1344,79,1263,59,H,0
2017,50,1350,75,1241,55,A,0
2017,50,1374,71,1107,53,H,0
2017,50,1388,67,1394,46,H,0
2017,50,1404,77,1282,66,A,0
2017,50,1405,74,1260,70,H,0
2017,50,1418,90,1337,64,H,0
2017,50,1419,65,1164,53,A,0
2017,50,1423,81,1187,71,H,0
2017,50,1439,87,1149,59,H,0
2017,50,1449,77,1142,61,H,0
2017,50,1452,84,1347,57,H,0
2017,50,1457,86,1204,84,H,0
2017,50,1462,85,1186,56,H,0
2017,51,1103,88,1414,80,N,0
2017,51,1104,67,1117,52,N,0
2017,51,1111,88,1214,67,H,0
2017,51,1119,71,1127,60,H,0
2017,51,1120,74,1328,70,N,0
2017,51,1124,89,1411,63,H,0
2017,51,1129,79,1169,62,H,0
2017,51,1139,81,1436,69,H,0
2017,51,1141,106,1286,103,A,0
2017,51,1151,73,1240,57,H,0
2017,51,1155,62,1376,60,A,0
2017,51,1172,75,1239,60,H,0
2017,51,1173,68,1435,63,H,0
2017,51,1180,91,1346,74,A,0
2017,51,1181,72,1189,61,N,0
2017,51,1193,89,1130,83,N,0
2017,51,1196,94,1114,71,H,0
2017,51,1198,78,1316,54,H,0
2017,51,1200,83,1148,60,H,0
2017,51,1209,64,1292,56,A,0
2017,51,1211,102,1377,65,H,0
2017,51,1221,72,1357,67,A,0
2017,51,1222,77,1251,54,H,0
2017,51,1228,75,1281,66,N,0
2017,51,1232,88,1183,85,H,2
2017,51,1233,73,1364,57,N,0
2017,51,1243,67,1205,54,H,0
2017,51,1257,73,1246,70,H,0
2017,51,1262,77,1131,75,H,0
2017,51,1266,89,1188,56,H,0
2017,51,1271,71,1431,66,A,0
2017,51,1272,95,1230,71,H,0
2017,51,1277,77,1324,65,H,0
2017,51,1305,81,1406,72,N,0
2017,51,1310,75,1254,66,A,0
2017,51,1314,85,1320,42,H,0
2017,51,1333,69,1245,50,H,0
2017,51,1336,96,1288,55,H,0
2017,51,1338,94,1303,75,H,0
2017,51,1345,91,1313,45,H,0
2017,51,1352,74,1138,71,N,0
2017,51,1363,92,1381,82,H,0
2017,51,1385,93,1393,60,A,0
2017,51,1395,74,1133,42,H,0
2017,51,1400,96,1412,60,H,0
2017,51,1401,81,1384,58,H,0
2017,51,1403,91,1255,60,H,0
2017,51,1416,71,1126,41,H,0
2017,51,1417,82,1444,68,H,0
2017,51,1427,66,1430,60,H,0
2017,51,1437,90,1110,48,H,0
2017,51,1438,56,1143,52,A,0
2017,51,1443,67,1325,66,H,0
2017,51,1450,74,1170,66,H,0
2017,51,1451,77,1429,71,A,0
2017,52,1102,77,1413,67,H,0
2017,52,1103,76,1271,60,N,0
2017,52,1113,98,1146,62,H,0
2017,52,1116,90,1358,56,N,0
2017,52,1123,73,1106,48,H,0
2017,52,1125,88,1156,61,H,0
2017,52,1132,74,1105,61,H,0
2017,52,1135,82,1263,77,H,0
2017,52,1140,81,1167,71,H,0
2017,52,1144,81,1391,72,H,0
2017,52,1145,106,1382,101,A,1
2017,52,1152,74,1369,65,N,0
2017,52,1153,93,1267,91,H,1
2017,52,1158,77,1441,59,A,0
2017,52,1160,76,1186,68,H,0
2017,52,1168,77,1339,72,H,1
2017,52,1171,75,1136,69,A,0
2017,52,1176,73,1415,55,H,0
2017,52,1179,101,1290,69,H,0
2017,52,1182,70,1159,57,H,0
2017,52,1187,76,1342,56,H,0
2017,52,1206,75,1341,59,H,0
2017,52,1207,78,1422,56,H,0
2017,52,1210,76,1459,72,H,0
2017,52,1213,89,1115,49,H,0
2017,52,1216,63,1298,54,H,0
2017,52,1220,84,1373,64,H,0
2017,52,1229,71,1218,45,A,0
2017,52,1231,97,1122,62,H,0
2017,52,1234,89,1175,57,H,0
2017,52,1236,93,1178,86,A,0
2017,52,1242,71,1424,53,A,0
2017,52,1244,68,1299,60,H,0
2017,52,1247,98,1273,96,A,3
2017,52,1253,56,1161,55,H,0
2017,52,1264,81,1184,54,H,0
2017,52,1269,78,1351,67,H,0
2017,52,1274,72,1203,64,H,0
2017,52,1275,66,1399,58,H,0
2017,52,1276,68,1202,62,H,0
2017,52,1279,92,1375,58,H,0
2017,52,1280,85,1287,76,H,0
2017,52,1285,71,1337,70,H,0
2017,52,1291,87,1164,49,H,0
2017,52,1301,89,1270,57,H,0
2017,52,1305,67,1364,66,N,0
2017,52,1321,72,1223,63,H,0
2017,52,1326,79,1421,77,H,0
2017,52,1329,92,1394,70,H,0
2017,52,1330,65,1224,46,H,0
2017,52,1343,72,1137,70,A,0
2017,52,1348,73,1456,62,H,0
2017,52,1356,78,1404,70,H,0
2017,52,1359,83,1197,63,H,0
2017,52,1360,69,1317,68,A,0
2017,52,1361,66,1379,51,N,0
2017,52,1362,89,1428,86,N,0
2017,52,1365,87,1434,80,A,2
2017,52,1378,81,1174,53,H,0
2017,52,1386,92,1248,63,H,0
2017,52,1388,74,1354,47,H,0
2017,52,1390,86,1225,80,H,0
2017,52,1396,83,1463,77,H,0
2017,52,1397,72,1190,68,A,0
2017,52,1406,76,1233,69,N,0
2017,52,1407,92,1165,84,N,0
2017,52,1409,74,1372,51,N,0
2017,52,1414,62,1431,57,A,0
2017,52,1425,83,1283,75,N,0
2017,52,1426,80,1258,77,A,0
2017,52,1433,78,1419,65,H,0
2017,52,1448,110,1261,76,H,0
2017,52,1449,94,1370,72,A,0
2017,52,1455,89,1355,67,H,0
2017,52,1457,66,1387,55,A,0
2017,52,1460,77,1293,62,A,0
2017,52,1461,72,1177,58,N,0
2017,53,1120,70,1163,67,A,1
2017,53,1130,79,1344,67,H,0
2017,53,1165,78,1369,62,N,0
2017,53,1173,92,1440,56,H,0
2017,53,1217,57,1222,56,A,0
2017,53,1221,68,1265,59,H,0
2017,53,1259,69,1262,60,H,0
2017,53,1278,82,1117,75,H,0
2017,53,1283,69,1177,58,N,0
2017,53,1324,86,1208,79,H,0
2017,53,1331,87,1350,72,H,0
2017,53,1361,82,1409,63,N,0
2017,53,1362,66,1229,58,N,0
2017,53,1371,72,1353,61,H,0
2017,53,1372,67,1379,64,N,0
2017,53,1389,65,1383,58,A,0
2017,53,1402,69,1408,66,A,1
2017,53,1407,83,1152,65,N,0
2017,53,1420,62,1241,61,A,0
2017,53,1425,94,1461,92,N,1
2017,53,1428,66,1218,52,A,0
2017,53,1452,92,1297,61,H,0
2017,53,1458,90,1197,37,H,0
2017,55,1218,60,1379,46,H,0
2017,55,1229,68,1409,56,N,0
2017,55,1361,62,1362,48,N,0
2017,55,1428,74,1372,66,N,0
2017,56,1258,70,1288,49,H,0
2017,57,1245,63,1400,58,A,0
2017,57,1268,84,1228,59,H,0
2017,57,1277,75,1278,74,A,1
2017,57,1321,87,1336,77,A,0
2017,57,1364,62,1167,60,H,1
2017,57,1374,58,1272,54,A,0
2017,57,1393,80,1165,56,H,0
2017,57,1433,85,1224,51,H,0
2017,57,1458,72,1353,52,H,0
2017,58,1129,83,1429,80,A,0
2017,58,1153,56,1396,50,A,0
2017,58,1155,87,1423,73,H,0
2017,58,1161,91,1424,77,H,0
2017,58,1166,89,1371,75,H,0
2017,58,1172,105,1216,75,H,0
2017,58,1174,63,1233,54,H,0
2017,58,1176,77,1331,73,H,0
2017,58,1187,60,1378,49,H,0
2017,58,1195,75,1194,62,A,0
2017,58,1199,88,1448,72,H,0
2017,58,1210,59,1299,52,H,0
2017,58,1213,71,1142,64,H,0
2017,58,1222,62,1163,46,A,0
2017,58,1266,76,1207,66,H,0
2017,58,1269,74,1209,65,A,0
2017,58,1273,80,1244,76,A,0
2017,58,1274,78,1162,67,H,0
2017,58,1283,68,1320,64,A,0
2017,58,1295,80,1355,69,A,0
2017,58,1301,99,1351,71,H,0
2017,58,1304,87,1231,83,A,0
2017,58,1305,80,1363,55,H,0
2017,58,1307,78,1201,73,H,0
2017,58,1312,64,1392,61,A,0
2017,58,1314,102,1284,74,H,0
2017,58,1323,63,1389,55,H,0
2017,58,1332,89,1417,87,H,0
2017,58,1335,75,1180,67,H,0
2017,58,1338,112,1267,106,H,0
2017,58,1343,77,1214,49,H,0
2017,58,1345,89,1234,67,H,0
2017,58,1368,64,1380,53,A,0
2017,58,1413,72,1370,65,A,0
2017,58,1416,85,1408,72,A,0
2017,58,1419,81,1212,45,H,0
2017,58,1422,95,1154,87,A,0
2017,58,1425,70,1333,63,A,0
2017,58,1430,73,1415,64,A,0
2017,58,1434,80,1152,61,H,0
2017,58,1437,68,1177,65,H,0
2017,58,1438,61,1257,53,A,0
2017,58,1439,87,1420,70,H,0
2017,58,1443,97,1122,92,H,0
2017,58,1455,80,1232,72,A,0
2017,58,1461,84,1102,72,H,0
2017,58,1462,82,1344,56,H,0
2017,59,1104,83,1391,60,H,0
2017,59,1123,73,1316,68,A,0
2017,59,1133,60,1356,51,H,0
2017,59,1135,66,1346,61,H,0
2017,59,1140,89,1365,59,H,0
2017,59,1169,82,1288,61,H,0
2017,59,1179,102,1260,98,H,0
2017,59,1185,98,1253,72,H,0
2017,59,1190,92,1366,71,H,0
2017,59,1192,77,1384,65,H,0
2017,59,1196,81,1116,72,A,0
2017,59,1208,96,1120,84,A,0
2017,59,1211,92,1337,62,H,0
2017,59,1218,77,1175,66,H,0
2017,59,1219,71,1205,64,A,0
2017,59,1223,79,1358,65,A,0
2017,59,1229,62,1191,50,H,0
2017,59,1240,90,1404,72,A,0
2017,59,1246,99,1279,76,A,0
2017,59,1251,77,1342,61,A,0
2017,59,1252,81,1281,76,A,0
2017,59,1255,79,1144,77,H,0
2017,59,1262,98,1165,96,A,1
2017,59,1280,77,1282,54,H,0
2017,59,1285,74,1226,62,H,0
2017,59,1291,67,1254,65,A,0
2017,59,1294,69,1170,53,A,0
2017,59,1297,81,1178,70,A,0
2017,59,1309,75,1101,66,H,0
2017,59,1324,81,1460,62,H,0
2017,59,1339,80,1334,76,A,0
2017,59,1340,99,1315,62,H,0
2017,59,1347,80,1421,77,H,1
2017,59,1352,78,1357,67,A,0
2017,59,1362,80,1360,74,H,0
2017,59,1377,86,1303,69,H,0
2017,59,1383,80,1136,77,H,1
2017,59,1385,76,1139,73,H,0
2017,59,1388,72,1258,60,A,0
2017,59,1397,73,1401,63,A,0
2017,59,1435,96,1261,89,A,0
2017,59,1436,76,1373,60,A,0
2017,59,1442,93,1236,91,A,0
2017,59,1444,80,1105,50,H,0
2017,59,1447,71,1148,46,H,0
2017,59,1451,87,1286,75,A,0
2017,59,1453,76,1156,75,A,1
2017,59,1456,65,1330,54,A,0
2017,59,1457,84,1149,68,A,0
2017,59,1464,88,1454,87,H,2
2017,60,1107,70,1162,67,A,0
2017,60,1112,67,1143,62,A,0
2017,60,1113,98,1390,93,A,0
2017,60,1124,76,1328,50,A,0
2017,60,1131,61,1221,55,H,0
2017,60,1132,86,1313,77,H,0
2017,60,1137,59,1298,55,A,0
2017,60,1138,79,1263,60,H,0
2017,60,1141,90,1152,82,H,0
2017,60,1159,85,1248,75,A,0
2017,60,1173,66,1247,55,H,0
2017,60,1182,75,1200,72,A,0
2017,60,1186,69,1225,62,A,0
2017,60,1217,67,1224,46,H,0
2017,60,1235,63,1403,56,H,0
2017,60,1242,86,1395,80,A,0
2017,60,1243,65,1400,62,H,0
2017,60,1250,66,1119,59,A,0
2017,60,1259,68,1110,66,A,0
2017,60,1272,70,1376,54,H,0
2017,60,1277,61,1321,52,H,0
2017,60,1308,79,1431,70,H,0
2017,60,1332,84,1425,61,H,0
2017,60,1335,74,1193,68,H,0
2017,60,1348,90,1387,56,A,0
2017,60,1370,80,1364,76,A,0
2017,60,1382,89,1269,77,A,0
2017,60,1386,68,1203,63,H,0
2017,60,1417,76,1333,63,A,0
2017,60,1433,73,1206,64,A,0
2017,60,1434,70,1227,59,A,0
2017,60,1452,92,1329,75,A,0
2017,61,1102,78,1429,73,H,0
2017,61,1114,79,1419,75,H,1
2017,61,1117,74,1418,71,H,0
2017,61,1125,82,1122,77,A,0
2017,61,1129,74,1161,73,H,0
2017,61,1140,81,1258,76,A,0
2017,61,1144,69,1342,58,H,0
2017,61,1146,67,1358,65,H,0
2017,61,1150,101,1317,76,H,0
2017,61,1151,64,1441,48,A,0
2017,61,1155,73,1448,68,A,0
2017,61,1156,62,1454,53,H,0
2017,61,1158,66,1189,54,A,0
2017,61,1171,63,1306,62,H,0
2017,61,1190,102,1440,75,H,0
2017,61,1192,81,1352,77,H,0
2017,61,1199,60,1438,58,A,0
2017,61,1201,77,1305,76,H,0
2017,61,1202,83,1154,68,H,0
2017,61,1204,88,1209,65,H,0
2017,61,1210,75,1314,63,H,0
2017,61,1211,81,1334,61,A,0
2017,61,1220,58,1174,56,A,0
2017,61,1222,70,1378,56,A,0
2017,61,1233,93,1265,80,H,0
2017,61,1236,102,1331,91,H,0
2017,61,1237,89,1442,71,H,0
2017,61,1239,89,1354,85,H,0
2017,61,1240,57,1183,56,A,0
2017,61,1241,78,1180,67,H,0
2017,61,1251,81,1149,70,A,0
2017,61,1254,74,1136,63,H,0
2017,61,1255,60,1219,55,A,0
2017,61,1257,77,1231,62,N,0
2017,61,1267,94,1198,70,A,0
2017,61,1270,79,1322,72,A,1
2017,61,1274,81,1301,63,H,0
2017,61,1283,81,1232,75,H,1
2017,61,1286,80,1226,63,H,0
2017,61,1291,57,1447,56,H,0
2017,61,1293,92,1398,83,H,0
2017,61,1294,73,1340,59,A,0
2017,61,1295,82,1303,70,H,0
2017,61,1309,73,1394,72,H,1
2017,61,1311,94,1230,84,H,0
2017,61,1315,90,1170,82,A,1
2017,61,1318,84,1456,64,H,0
2017,61,1323,78,1338,77,A,1
2017,61,1324,76,1297,65,H,0
2017,61,1330,62,1349,56,H,0
2017,61,1339,73,1337,60,H,0
2017,61,1343,81,1142,52,H,0
2017,61,1347,82,1457,80,A,0
2017,61,1350,82,1172,80,A,0
2017,61,1351,93,1284,90,A,1
2017,61,1355,73,1377,72,H,0
2017,61,1359,73,1422,62,A,0
2017,61,1365,72,1362,58,H,0
2017,61,1368,75,1101,53,H,0
2017,61,1369,81,1184,48,H,0
2017,61,1372,61,1223,51,H,0
2017,61,1374,75,1187,44,A,0
2017,61,1381,93,1319,80,A,0
2017,61,1383,86,1148,77,H,1
2017,61,1384,87,1357,67,A,0
2017,61,1388,72,1360,60,H,0
2017,61,1392,92,1135,89,A,0
2017,61,1399,72,1188,66,A,0
2017,61,1402,67,1111,58,H,0
2017,61,1404,81,1287,77,H,1
2017,61,1409,61,1163,59,H,1
2017,61,1413,83,1430,69,H,0
2017,61,1415,76,1213,56,H,0
2017,61,1416,77,1396,53,H,0
2017,61,1421,90,1205,85,H,1
2017,61,1423,76,1406,67,A,0
2017,61,1424,81,1461,75,H,0
2017,61,1426,90,1157,69,H,0
2017,61,1437,80,1166,70,A,0
2017,61,1439,89,1181,75,H,0
2017,61,1443,69,1194,54,A,0
2017,61,1451,84,1285,81,A,1
2017,61,1453,90,1464,77,A,0
2017,61,1459,88,1273,71,H,0
2017,61,1460,85,1178,72,A,0
2017,61,1462,81,1207,76,A,0
2017,62,1112,91,1390,52,A,0
2017,62,1130,96,1393,81,H,0
2017,62,1139,78,1344,61,H,0
2017,62,1143,81,1113,65,H,0
2017,62,1153,92,1408,56,H,0
2017,62,1191,70,1320,58,H,0
2017,62,1228,75,1326,70,H,0
2017,62,1229,81,1260,59,A,0
2017,62,1234,86,1276,83,H,1
2017,62,1256,79,1379,55,A,0
2017,62,1278,91,1345,82,A,1
2017,62,1292,60,1412,49,H,0
2017,62,1304,67,1268,65,A,0
2017,62,1307,68,1361,62,A,0
2017,62,1336,60,1353,47,A,0
2017,62,1356,83,1179,69,H,0
2017,62,1371,69,1266,66,H,0
