season,daynum,wteam,lteam,slot,host,lat,lng
1998,145,1428,1112,R4X1,st_louis,38.6272,-90.1978
1998,146,1390,1348,R4Y1,st_petersburg,27.7731,-82.64
1998,146,1246,1181,R4Z1,anaheim,33.8361,-117.8897
1998,152,1428,1314,R5WX,san_antonio,29.4167,-98.5
1998,152,1246,1390,R5YZ,san_antonio,29.4167,-98.5
1998,154,1246,1428,R6CH,san_antonio,29.4167,-98.5
1999,136,1120,1457,R1Y1,indianapolis,39.791,-86.148
1999,136,1268,1434,R1Y2,orlando,28.4158,-81.2989
1999,136,1385,1359,R1Y3,orlando,28.4158,-81.2989
1999,136,1326,1293,R1Y4,indianapolis,39.791,-86.148
1999,136,1178,1417,R1Y5,indianapolis,39.791,-86.148
1999,136,1231,1203,R1Y6,orlando,28.4158,-81.2989
1999,136,1166,1257,R1Y7,orlando,28.4158,-81.2989
1999,136,1329,1393,R1Y8,indianapolis,39.791,-86.148
1999,136,1163,1427,R1Z1,denver,39.7392,-104.9903
1999,136,1390,1108,R1Z2,seattle,47.6097,-122.3331
1999,136,1451,1314,R1Z3,seattle,47.6097,-122.3331
1999,136,1116,1373,R1Z4,denver,39.7392,-104.9903
1999,136,1234,1412,R1Z5,denver,39.7392,-104.9903
1999,136,1196,1335,R1Z6,seattle,47.6097,-122.3331
1999,136,1211,1278,R1Z7,seattle,47.6097,-122.3331
1999,136,1307,1281,R1Z8,denver,39.7392,-104.9903
1999,137,1181,1197,R1W1,charlotte,35.2269,-80.8433
1999,137,1274,1248,R1W2,boston,42.3601,-71.0589
1999,137,1153,1206,R1W3,boston,42.3601,-71.0589
1999,137,1397,1174,R1W4,charlotte,35.2269,-80.8433
1999,137,1283,1458,R1W5,charlotte,35.2269,-80.8433
1999,137,1396,1245,R1W6,boston,42.3601,-71.0589
1999,137,1345,1400,R1W7,boston,42.3601,-71.0589
1999,137,1409,1158,R1W8,charlotte,35.2269,-80.8433
1999,137,1277,1291,R1X1,milwaukee,43.05,-87.95
1999,137,1428,1117,R1X2,new_orleans,29.9667,-90.05
1999,137,1246,1308,R1X3,new_orleans,29.9667,-90.05
1999,137,1328,1112,R1X4,milwaukee,43.05,-87.95
1999,137,1150,1348,R1X5,milwaukee,43.05,-87.95
1999,137,1242,1191,R1X6,new_orleans,29.9667,-90.05
1999,137,1275,1449,R1X7,new_orleans,29.9667,-90.05
1999,137,1279,1437,R1X8,milwaukee,43.05,-87.95
1999,138,1120,1329,R2Y1,indianapolis,39.791,-86.148
1999,138,1268,1166,R2Y2,orlando,28.4158,-81.2989
1999,138,1385,1231,R2Y3,orlando,28.4158,-81.2989
1999,138,1326,1178,R2Y4,indianapolis,39.791,-86.148
1999,138,1163,1307,R2Z1,denver,39.7392,-104.9903
1999,138,1211,1390,R2Z2,seattle,47.6097,-122.3331
1999,138,1196,1451,R2Z3,seattle,47.6097,-122.3331
1999,138,1234,1116,R2Z4,denver,39.7392,-104.9903
1999,139,1181,1409,R2W1,charlotte,35.2269,-80.8433
1999,139,1345,1274,R2W2,boston,42.3601,-71.0589
1999,139,1396,1153,R2W3,boston,42.3601,-71.0589
1999,139,1283,1397,R2W4,charlotte,35.2269,-80.8433
1999,139,1277,1279,R2X1,milwaukee,43.05,-87.95
1999,139,1275,1428,R2X2,new_orleans,29.9667,-90.05
1999,139,1246,1242,R2X3,new_orleans,29.9667,-90.05
1999,139,1328,1150,R2X4,milwaukee,43.05,-87.95
1999,143,1326,1120,R3Y1,knoxville,35.9728,-83.9422
1999,143,1385,1268,R3Y2,knoxville,35.9728,-83.9422
1999,143,1163,1234,R3Z1,phoenix,33.45,-112.0667
1999,143,1211,1196,R3Z2,phoenix,33.45,-112.0667
1999,144,1181,1283,R3W1,east_rutherford,40.8171,-74.085
1999,144,1396,1345,R3W2,east_rutherford,40.8171,-74.085
1999,144,1277,1328,R3X1,st_louis,38.6272,-90.1978
1999,144,1246,1275,R3X2,st_louis,38.6272,-90.1978
1999,145,1326,1385,R4Y1,knoxville,35.9728,-83.9422
1999,145,1163,1211,R4Z1,phoenix,33.45,-112.0667
1999,146,1181,1396,R4W1,east_rutherford,40.8171,-74.085
1999,146,1277,1246,R4X1,st_louis,38.6272,-90.1978
1999,152,1181,1277,R5WX,st_petersburg,27.7731,-82.64
1999,152,1163,1326,R5YZ,st_petersburg,27.7731,-82.64
1999,154,1163,1181,R6CH,st_petersburg,27.7731,-82.64
2000,136,1277,1434,R1Y1,birmingham,33.525,-86.813
2000,136,1235,1148,R1Y2,nashville,36.1667,-86.7833
2000,136,1268,1233,R1Y3,nashville,36.1667,-86.7833
2000,136,1393,1359,R1Y4,birmingham,33.525,-86.813
2000,136,1246,1382,R1Y5,birmingham,33.525,-86.813
2000,136,1417,1123,R1Y6,nashville,36.1667,-86.7833
2000,136,1120,1166,R1Y7,nashville,36.1667,-86.7833
2000,136,1428,1387,R1Y8,birmingham,33.525,-86.813
2000,136,1112,1238,R1Z1,tucson,32.2217,-110.9264
2000,136,1385,1319,R1Z2,salt_lake_city,40.75,-111.8833
2000,136,1328,1457,R1Z3,salt_lake_city,40.75,-111.8833
2000,136,1261,1369,R1Z4,tucson,32.2217,-110.9264
2000,136,1400,1232,R1Z5,tucson,32.2217,-110.9264
2000,136,1345,1173,R1Z6,salt_lake_city,40.75,-111.8833
2000,136,1211,1257,R1Z7,salt_lake_city,40.75,-111.8833
2000,136,1458,1201,R1Z8,tucson,32.2217,-110.9264
2000,137,1181,1249,R1W1,winstonsalem,36.1028,-80.2605
2000,137,1396,1248,R1W2,buffalo,42.9047,-78.8494
2000,137,1329,1220,R1W3,buffalo,42.9047,-78.8494
2000,137,1228,1335,R1W4,winstonsalem,36.1028,-80.2605
2000,137,1196,1139,R1W5,winstonsalem,36.1028,-80.2605
2000,137,1337,1231,R1W6,buffalo,42.9047,-78.8494
2000,137,1371,1332,R1W7,buffalo,42.9047,-78.8494
2000,137,1242,1177,R1W8,winstonsalem,36.1028,-80.2605
2000,137,1390,1354,R1X1,cleveland,41.4822,-81.6697
2000,137,1153,1423,R1X2,minneapolis,44.9778,-93.265
2000,137,1326,1111,R1X3,minneapolis,44.9778,-93.265
2000,137,1397,1418,R1X4,cleveland,41.4822,-81.6697
2000,137,1163,1429,R1X5,cleveland,41.4822,-81.6697
2000,137,1274,1116,R1X6,minneapolis,44.9778,-93.265
2000,137,1409,1424,R1X7,minneapolis,44.9778,-93.265
2000,137,1314,1281,R1X8,cleveland,41.4822,-81.6697
2000,138,1277,1428,R2Y1,birmingham,33.525,-86.813
2000,138,1235,1120,R2Y2,nashville,36.1667,-86.7833
2000,138,1417,1268,R2Y3,nashville,36.1667,-86.7833
2000,138,1393,1246,R2Y4,birmingham,33.525,-86.813
2000,138,1458,1112,R2Z1,tucson,32.2217,-110.9264
2000,138,1211,1385,R2Z2,salt_lake_city,40.75,-111.8833
2000,138,1345,1328,R2Z3,salt_lake_city,40.75,-111.8833
2000,138,1261,1400,R2Z4,tucson,32.2217,-110.9264
2000,139,1181,1242,R2W1,winstonsalem,36.1028,-80.2605
2000,139,1371,1396,R2W2,buffalo,42.9047,-78.8494
2000,139,1329,1337,R2W3,buffalo,42.9047,-78.8494
2000,139,1196,1228,R2W4,winstonsalem,36.1028,-80.2605
2000,139,1314,1390,R2X1,cleveland,41.4822,-81.6697
2000,139,1409,1153,R2X2,minneapolis,44.9778,-93.265
2000,139,1274,1326,R2X3,minneapolis,44.9778,-93.265
2000,139,1397,1163,R2X4,cleveland,41.4822,-81.6697
2000,143,1277,1393,R3Y1,austin,30.25,-97.75
2000,143,1235,1417,R3Y2,austin,30.25,-97.75
2000,143,1458,1261,R3Z1,albuquerque,35.1107,-106.61
2000,143,1345,1211,R3Z2,albuquerque,35.1107,-106.61
2000,144,1196,1181,R3W1,syracuse,43.0469,-76.1444
2000,144,1329,1371,R3W2,syracuse,43.0469,-76.1444
2000,144,1314,1397,R3X1,auburn_hills,42.6875,-83.2342
2000,144,1409,1274,R3X2,auburn_hills,42.6875,-83.2342
2000,145,1277,1235,R4Y1,austin,30.25,-97.75
2000,145,1458,1345,R4Z1,albuquerque,35.1107,-106.61
2000,146,1196,1329,R4W1,syracuse,43.0469,-76.1444
2000,146,1314,1409,R4X1,auburn_hills,42.6875,-83.2342
2000,152,1196,1314,R5WX,indianapolis,39.791,-86.148
2000,152,1277,1458,R5YZ,indianapolis,39.791,-86.148
2000,154,1277,1196,R6CH,indianapolis,39.791,-86.148
2001,134,1322,1457,Y16,dayton,39.7594,-84.1917
2001,136,1181,1284,R1W1,greensboro,36.08,-79.8194
2001,136,1246,1221,R1W2,uniondale,40.7031,-73.5911
2001,136,1130,1381,R1W3,uniondale,40.7031,-73.5911
2001,136,1417,1220,R1W4,greensboro,36.08,-79.8194
2001,136,1429,1326,R1W5,greensboro,36.08,-79.8194
2001,136,1425,1329,R1W6,uniondale,40.7031,-73.5911
2001,136,1234,1166,R1W7,uniondale,40.7031,-73.5911
2001,136,1281,1208,R1W8,greensboro,36.08,-79.8194
2001,136,1390,1422,R1X1,dayton,39.7594,-84.1917
2001,136,1214,1235,R1X2,kansas_city,39.0997,-94.5783
2001,136,1268,1206,R1X3,kansas_city,39.0997,-94.5783
2001,136,1245,1231,R1X4,dayton,39.7594,-84.1917
2001,136,1153,1140,R1X5,dayton,39.7594,-84.1917
2001,136,1209,1458,R1X6,kansas_city,39.0997,-94.5783
2001,136,1207,1116,R1X7,kansas_city,39.0997,-94.5783
2001,136,1386,1210,R1X8,dayton,39.7594,-84.1917
2001,137,1228,1322,R1Y1,memphis,35.1174,-89.9711
2001,137,1112,1183,R1Y2,new_orleans,29.9667,-90.05
2001,137,1279,1233,R1Y3,new_orleans,29.9667,-90.05
2001,137,1242,1169,R1Y4,memphis,35.1174,-89.9711
2001,137,1393,1218,R1Y5,memphis,35.1174,-89.9711
2001,137,1323,1462,R1Y6,new_orleans,29.9667,-90.05
2001,137,1139,1448,R1Y7,new_orleans,29.9667,-90.05
2001,137,1150,1397,R1Y8,memphis,35.1174,-89.9711
2001,137,1277,1106,R1Z1,san_diego,32.715,-117.1625
2001,137,1314,1343,R1Z2,boise,43.6167,-116.2
2001,137,1196,1443,R1Z3,boise,43.6167,-116.2
2001,137,1232,1328,R1Z4,san_diego,32.715,-117.1625
2001,137,1211,1438,R1Z5,san_diego,32.715,-117.1625
2001,137,1396,1400,R1Z6,boise,43.6167,-116.2
2001,137,1336,1344,R1Z7,boise,43.6167,-116.2
2001,137,1201,1143,R1Z8,san_diego,32.715,-117.1625
2001,138,1181,1281,R2W1,greensboro,36.08,-79.8194
2001,138,1246,1234,R2W2,uniondale,40.7031,-73.5911
2001,138,1425,1130,R2W3,uniondale,40.7031,-73.5911
2001,138,1417,1429,R2W4,greensboro,36.08,-79.8194
2001,138,1390,1386,R2X1,dayton,39.7594,-84.1917
2001,138,1207,1214,R2X2,kansas_city,39.0997,-94.5783
2001,138,1268,1209,R2X3,kansas_city,39.0997,-94.5783
2001,138,1153,1245,R2X4,dayton,39.7594,-84.1917
2001,139,1228,1150,R2Y1,memphis,35.1174,-89.9711
2001,139,1112,1139,R2Y2,new_orleans,29.9667,-90.05
2001,139,1279,1323,R2Y3,new_orleans,29.9667,-90.05
2001,139,1242,1393,R2Y4,memphis,35.1174,-89.9711
2001,139,1277,1201,R2Z1,san_diego,32.715,-117.1625
2001,139,1336,1314,R2Z2,boise,43.6167,-116.2
2001,139,1396,1196,R2Z3,boise,43.6167,-116.2
2001,139,1211,1232,R2Z4,san_diego,32.715,-117.1625
2001,143,1181,1417,R3W1,philadelphia,39.95,-75.1667
2001,143,1425,1246,R3W2,philadelphia,39.95,-75.1667
2001,143,1390,1153,R3X1,san_antonio,29.4167,-98.5
2001,143,1268,1207,R3X2,san_antonio,29.4167,-98.5
2001,144,1228,1242,R3Y1,atlanta,33.755,-84.39
2001,144,1112,1279,R3Y2,atlanta,33.755,-84.39
2001,144,1277,1211,R3Z1,anaheim,33.8361,-117.8897
2001,144,1396,1336,R3Z2,anaheim,33.8361,-117.8897
2001,145,1181,1425,R4W1,philadelphia,39.95,-75.1667
2001,145,1268,1390,R4X1,san_antonio,29.4167,-98.5
2001,146,1112,1228,R4Y1,atlanta,33.755,-84.39
2001,146,1277,1396,R4Z1,anaheim,33.8361,-117.8897
2001,152,1181,1268,R5WX,minneapolis,44.9778,-93.265
2001,152,1112,1277,R5YZ,minneapolis,44.9778,-93.265
2001,154,1181,1112,R6CH,minneapolis,44.9778,-93.265
2002,134,1373,1108,W16,dayton,39.7594,-84.1917
2002,136,1246,1434,R1W4,st_louis,38.6272,-90.1978
2002,136,1409,1266,R1W5,st_louis,38.6272,-90.1978
2002,136,1242,1221,R1X1,st_louis,38.6272,-90.1978
2002,136,1332,1285,R1X2,sacramento,38.5556,-121.4689
2002,136,1448,1337,R1X7,sacramento,38.5556,-121.4689
2002,136,1390,1443,R1X8,st_louis,38.6272,-90.1978
2002,136,1181,1457,R1Y1,greenville,35.6017,-77.3725
2002,136,1104,1194,R1Y2,greenville,35.6017,-77.3725
2002,136,1423,1425,R1Y4,sacramento,38.5556,-121.4689
2002,136,1231,1428,R1Y5,sacramento,38.5556,-121.4689
2002,136,1245,1329,R1Y7,greenville,35.6017,-77.3725
2002,136,1323,1150,R1Y8,greenville,35.6017,-77.3725
2002,136,1112,1364,R1Z3,albuquerque,35.1107,-106.61
2002,136,1326,1172,R1Z4,albuquerque,35.1107,-106.61
2002,136,1281,1274,R1Z5,albuquerque,35.1107,-106.61
2002,136,1461,1211,R1Z6,albuquerque,35.1107,-106.61
2002,137,1268,1373,R1W1,washington,38.8951,-77.0367
2002,137,1163,1214,R1W2,washington,38.8951,-77.0367
2002,137,1208,1293,R1W3,chicago,41.8369,-87.6847
2002,137,1356,1403,R1W6,chicago,41.8369,-87.6847
2002,137,1301,1277,R1W7,washington,38.8951,-77.0367
2002,137,1458,1385,R1W8,washington,38.8951,-77.0367
2002,137,1280,1270,R1X3,dallas,32.7767,-96.797
2002,137,1228,1361,R1X4,chicago,41.8369,-87.6847
2002,137,1166,1196,R1X5,chicago,41.8369,-87.6847
2002,137,1400,1130,R1X6,dallas,32.7767,-96.797
2002,137,1338,1148,R1Y3,pittsburgh,40.4417,-80
2002,137,1143,1335,R1Y6,pittsburgh,40.4417,-80
2002,137,1153,1131,R1Z1,pittsburgh,40.4417,-80
2002,137,1328,1227,R1Z2,dallas,32.7767,-96.797
2002,137,1462,1218,R1Z7,dallas,32.7767,-96.797
2002,137,1417,1279,R1Z8,pittsburgh,40.4417,-80
2002,138,1246,1409,R2W4,st_louis,38.6272,-90.1978
2002,138,1242,1390,R2X1,st_louis,38.6272,-90.1978
2002,138,1332,1448,R2X2,sacramento,38.5556,-121.4689
2002,138,1181,1323,R2Y1,greenville,35.6017,-77.3725
2002,138,1245,1104,R2Y2,greenville,35.6017,-77.3725
2002,138,1231,1423,R2Y4,sacramento,38.5556,-121.4689
2002,138,1112,1461,R2Z3,albuquerque,35.1107,-106.61
2002,138,1281,1326,R2Z4,albuquerque,35.1107,-106.61
2002,139,1268,1458,R2W1,washington,38.8951,-77.0367
2002,139,1163,1301,R2W2,washington,38.8951,-77.0367
2002,139,1356,1208,R2W3,chicago,41.8369,-87.6847
2002,139,1400,1280,R2X3,dallas,32.7767,-96.797
2002,139,1228,1166,R2X4,chicago,41.8369,-87.6847
2002,139,1338,1143,R2Y3,pittsburgh,40.4417,-80
2002,139,1417,1153,R2Z1,pittsburgh,40.4417,-80
2002,139,1328,1462,R2Z2,dallas,32.7767,-96.797
2002,143,1231,1181,R3Y1,lexington,38.0297,-84.4947
2002,143,1245,1338,R3Y2,lexington,38.0297,-84.4947
2002,143,1281,1417,R3Z1,san_jose,37.3382,-121.8863
2002,143,1328,1112,R3Z2,san_jose,37.3382,-121.8863
2002,144,1268,1246,R3W1,syracuse,43.0469,-76.1444
2002,144,1163,1356,R3W2,syracuse,43.0469,-76.1444
2002,144,1242,1228,R3X1,madison,43.0667,-89.4
2002,144,1332,1400,R3X2,madison,43.0667,-89.4
2002,145,1231,1245,R4Y1,lexington,38.0297,-84.4947
2002,145,1328,1281,R4Z1,san_jose,37.3382,-121.8863
2002,146,1268,1163,R4W1,syracuse,43.0469,-76.1444
2002,146,1242,1332,R4X1,madison,43.0667,-89.4
2002,152,1268,1242,R5WX,atlanta,33.755,-84.39
2002,152,1231,1328,R5YZ,atlanta,33.755,-84.39
2002,154,1268,1231,R6CH,atlanta,33.755,-84.39
2003,134,1421,1411,X16,dayton,39.7594,-84.1917
2003,136,1328,1354,R1W1,oklahoma_city,35.4822,-97.535
2003,136,1143,1301,R1W8,oklahoma_city,35.4822,-97.535
2003,136,1390,1360,R1X4,spokane,47.6589,-117.425
2003,136,1163,1140,R1X5,spokane,47.6589,-117.425
2003,136,1266,1221,R1Y3,nashville,36.1667,-86.7833
2003,136,1409,1173,R1Y4,spokane,47.6589,-117.425
2003,136,1458,1451,R1Y5,spokane,47.6589,-117.425
2003,136,1281,1356,R1Y6,nashville,36.1667,-86.7833
2003,136,1112,1436,R1Z1,salt_lake_city,40.75,-111.8833
2003,136,1242,1429,R1Z2,oklahoma_city,35.4822,-97.535
2003,136,1181,1161,R1Z3,salt_lake_city,40.75,-111.8833
2003,136,1228,1443,R1Z4,indianapolis,39.791,-86.148
2003,136,1323,1454,R1Z5,indianapolis,39.791,-86.148
2003,136,1141,1166,R1Z6,salt_lake_city,40.75,-111.8833
2003,136,1113,1272,R1Z7,oklahoma_city,35.4822,-97.535
2003,136,1211,1153,R1Z8,salt_lake_city,40.75,-111.8833
2003,137,1448,1190,R1W2,tampa,27.971,-82.465
2003,137,1393,1264,R1W3,boston,42.3601,-71.0589
2003,137,1257,1122,R1W4,birmingham,33.525,-86.813
2003,137,1139,1280,R1W5,birmingham,33.525,-86.813
2003,137,1329,1335,R1W6,boston,42.3601,-71.0589
2003,137,1120,1386,R1W7,tampa,27.971,-82.465
2003,137,1400,1421,R1X1,nashville,36.1667,-86.7833
2003,137,1196,1358,R1X2,boston,42.3601,-71.0589
2003,137,1462,1407,R1X3,indianapolis,39.791,-86.148
2003,137,1268,1423,R1X6,indianapolis,39.791,-86.148
2003,137,1277,1160,R1X7,boston,42.3601,-71.0589
2003,137,1345,1261,R1X8,nashville,36.1667,-86.7833
2003,137,1246,1237,R1Y1,birmingham,33.525,-86.813
2003,137,1338,1447,R1Y2,tampa,27.971,-82.465
2003,137,1231,1104,R1Y7,tampa,27.971,-82.465
2003,137,1428,1332,R1Y8,birmingham,33.525,-86.813
2003,138,1328,1143,R2W1,oklahoma_city,35.4822,-97.535
2003,138,1163,1390,R2X4,spokane,47.6589,-117.425
2003,138,1266,1281,R2Y3,nashville,36.1667,-86.7833
2003,138,1458,1409,R2Y4,spokane,47.6589,-117.425
2003,138,1112,1211,R2Z1,salt_lake_city,40.75,-111.8833
2003,138,1242,1113,R2Z2,oklahoma_city,35.4822,-97.535
2003,138,1181,1141,R2Z3,salt_lake_city,40.75,-111.8833
2003,138,1323,1228,R2Z4,indianapolis,39.791,-86.148
2003,139,1120,1448,R2W2,tampa,27.971,-82.465
2003,139,1393,1329,R2W3,boston,42.3601,-71.0589
2003,139,1139,1257,R2W4,birmingham,33.525,-86.813
2003,139,1400,1345,R2X1,nashville,36.1667,-86.7833
2003,139,1277,1196,R2X2,boston,42.3601,-71.0589
2003,139,1268,1462,R2X3,indianapolis,39.791,-86.148
2003,139,1246,1428,R2Y1,birmingham,33.525,-86.813
2003,139,1338,1231,R2Y2,tampa,27.971,-82.465
2003,143,1246,1458,R3Y1,san_antonio,29.4167,-98.5
2003,143,1266,1338,R3Y2,san_antonio,29.4167,-98.5
2003,143,1112,1323,R3Z1,anaheim,33.8361,-117.8897
2003,143,1242,1181,R3Z2,anaheim,33.8361,-117.8897
2003,144,1328,1139,R3W1,albany,42.6525,-73.7572
2003,144,1393,1120,R3W2,albany,42.6525,-73.7572
2003,144,1400,1163,R3X1,minneapolis,44.9778,-93.265
2003,144,1277,1268,R3X2,minneapolis,44.9778,-93.265
2003,145,1266,1246,R4Y1,san_antonio,29.4167,-98.5
2003,145,1242,1112,R4Z1,anaheim,33.8361,-117.8897
2003,146,1393,1328,R4W1,albany,42.6525,-73.7572
2003,146,1400,1277,R4X1,minneapolis,44.9778,-93.265
2003,152,1393,1400,R5WX,new_orleans,29.9667,-90.05
2003,152,1242,1266,R5YZ,new_orleans,29.9667,-90.05
2003,154,1393,1242,R6CH,new_orleans,29.9667,-90.05
2004,134,1197,1250,Z16,dayton,39.7594,-84.1917
2004,136,1181,1106,R1W1,raleigh,35.7806,-78.6389
2004,136,1400,1343,R1W3,denver,39.7392,-104.9903
2004,136,1314,1102,R1W6,denver,39.7392,-104.9903
2004,136,1371,1112,R1W8,raleigh,35.7806,-78.6389
2004,136,1390,1427,R1X1,buffalo,42.9047,-78.8494
2004,136,1163,1436,R1X2,kansas_city,39.0997,-94.5783
2004,136,1268,1431,R1X4,raleigh,35.7806,-78.6389
2004,136,1393,1140,R1X5,raleigh,35.7806,-78.6389
2004,136,1177,1173,R1X7,kansas_city,39.0997,-94.5783
2004,136,1104,1356,R1X8,buffalo,42.9047,-78.8494
2004,136,1386,1251,R1Y1,seattle,47.6097,-122.3331
2004,136,1448,1433,R1Y4,denver,39.7392,-104.9903
2004,136,1264,1196,R1Y5,denver,39.7392,-104.9903
2004,136,1403,1150,R1Y8,seattle,47.6097,-122.3331
2004,136,1211,1434,R1Z2,seattle,47.6097,-122.3331
2004,136,1305,1277,R1Z7,seattle,47.6097,-122.3331
2004,137,1280,1284,R1W2,orlando,28.4158,-81.2989
2004,137,1153,1190,R1W4,columbus,39.9833,-82.9833
2004,137,1228,1293,R1W5,columbus,39.9833,-82.9833
2004,137,1462,1257,R1W7,orlando,28.4158,-81.2989
2004,137,1301,1418,R1X3,milwaukee,43.05,-87.95
2004,137,1435,1444,R1X6,milwaukee,43.05,-87.95
2004,137,1329,1186,R1Y2,buffalo,42.9047,-78.8494
2004,137,1338,1416,R1Y3,denver,39.7392,-104.9903
2004,137,1458,1350,R1Y6,denver,39.7392,-104.9903
2004,137,1272,1376,R1Y7,buffalo,42.9047,-78.8494
2004,137,1246,1197,R1Z1,columbus,39.9833,-82.9833
2004,137,1210,1320,R1Z3,milwaukee,43.05,-87.95
2004,137,1242,1227,R1Z4,kansas_city,39.0997,-94.5783
2004,137,1334,1344,R1Z5,kansas_city,39.0997,-94.5783
2004,137,1130,1428,R1Z6,milwaukee,43.05,-87.95
2004,137,1412,1449,R1Z8,columbus,39.9833,-82.9833
2004,138,1181,1371,R2W1,raleigh,35.7806,-78.6389
2004,138,1400,1314,R2W3,denver,39.7392,-104.9903
2004,138,1104,1390,R2X1,buffalo,42.9047,-78.8494
2004,138,1163,1177,R2X2,kansas_city,39.0997,-94.5783
2004,138,1393,1268,R2X4,raleigh,35.7806,-78.6389
2004,138,1386,1403,R2Y1,seattle,47.6097,-122.3331
2004,138,1448,1264,R2Y4,denver,39.7392,-104.9903
2004,138,1305,1211,R2Z2,seattle,47.6097,-122.3331
2004,139,1462,1280,R2W2,orlando,28.4158,-81.2989
2004,139,1228,1153,R2W4,columbus,39.9833,-82.9833
2004,139,1435,1301,R2X3,milwaukee,43.05,-87.95
2004,139,1329,1272,R2Y2,buffalo,42.9047,-78.8494
2004,139,1338,1458,R2Y3,denver,39.7392,-104.9903
2004,139,1412,1246,R2Z1,columbus,39.9833,-82.9833
2004,139,1210,1130,R2Z3,milwaukee,43.05,-87.95
2004,139,1242,1334,R2Z4,kansas_city,39.0997,-94.5783
2004,143,1104,1393,R3X1,east_rutherford,40.8171,-74.085
2004,143,1163,1435,R3X2,east_rutherford,40.8171,-74.085
2004,143,1386,1448,R3Y1,phoenix,33.45,-112.0667
2004,143,1329,1338,R3Y2,phoenix,33.45,-112.0667
2004,144,1181,1228,R3W1,atlanta,33.755,-84.39
2004,144,1462,1400,R3W2,atlanta,33.755,-84.39
2004,144,1242,1412,R3Z1,st_louis,38.6272,-90.1978
2004,144,1210,1305,R3Z2,st_louis,38.6272,-90.1978
2004,145,1163,1104,R4X1,east_rutherford,40.8171,-74.085
2004,145,1329,1386,R4Y1,phoenix,33.45,-112.0667
2004,146,1181,1462,R4W1,atlanta,33.755,-84.39
2004,146,1210,1242,R4Z1,st_louis,38.6272,-90.1978
2004,152,1163,1181,R5WX,san_antonio,29.4167,-98.5
2004,152,1210,1329,R5YZ,san_antonio,29.4167,-98.5
2004,154,1163,1210,R6CH,san_antonio,29.4167,-98.5
2005,134,1324,1105,Z16,dayton,39.7594,-84.1917
2005,136,1449,1285,R1W1,boise,43.6167,-116.2
2005,136,1448,1151,R1W2,cleveland,41.4822,-81.6697
2005,136,1211,1457,R1W3,tucson,32.2217,-110.9264
2005,136,1403,1417,R1W6,tucson,32.2217,-110.9264
2005,136,1452,1166,R1W7,cleveland,41.4822,-81.6697
2005,136,1334,1338,R1W8,boise,43.6167,-116.2
2005,136,1228,1192,R1X1,charlotte,35.2269,-80.8433
2005,136,1112,1429,R1X3,tucson,32.2217,-110.9264
2005,136,1130,1335,R1X4,worcester,42.2667,-71.8
2005,136,1454,1104,R1X5,worcester,42.2667,-71.8
2005,136,1412,1261,R1X6,tucson,32.2217,-110.9264
2005,136,1305,1400,R1X8,charlotte,35.2269,-80.8433
2005,136,1246,1184,R1Y2,oklahoma_city,35.4822,-97.535
2005,136,1328,1310,R1Y3,boise,43.6167,-116.2
2005,136,1428,1431,R1Y6,boise,43.6167,-116.2
2005,136,1153,1234,R1Y7,oklahoma_city,35.4822,-97.535
2005,137,1257,1418,R1W4,nashville,36.1667,-86.7833
2005,137,1210,1203,R1W5,nashville,36.1667,-86.7833
2005,137,1329,1368,R1X2,indianapolis,39.791,-86.148
2005,137,1356,1388,R1X7,indianapolis,39.791,-86.148
2005,137,1181,1175,R1Y1,indianapolis,39.791,-86.148
2005,137,1436,1393,R1Y4,cleveland,41.4822,-81.6697
2005,137,1277,1330,R1Y5,cleveland,41.4822,-81.6697
2005,137,1280,1390,R1Y8,indianapolis,39.791,-86.148
2005,137,1314,1324,R1Z1,charlotte,35.2269,-80.8433
2005,137,1163,1416,R1Z2,worcester,42.2667,-71.8
2005,137,1137,1242,R1Z3,oklahoma_city,35.4822,-97.535
2005,137,1196,1325,R1Z4,nashville,36.1667,-86.7833
2005,137,1437,1307,R1Z5,nashville,36.1667,-86.7833
2005,137,1458,1320,R1Z6,oklahoma_city,35.4822,-97.535
2005,137,1301,1150,R1Z7,worcester,42.2667,-71.8
2005,137,1235,1278,R1Z8,charlotte,35.2269,-80.8433
2005,138,1449,1334,R2W1,boise,43.6167,-116.2
2005,138,1452,1448,R2W2,cleveland,41.4822,-81.6697
2005,138,1403,1211,R2W3,tucson,32.2217,-110.9264
2005,138,1228,1305,R2X1,charlotte,35.2269,-80.8433
2005,138,1112,1412,R2X3,tucson,32.2217,-110.9264
2005,138,1454,1130,R2X4,worcester,42.2667,-71.8
2005,138,1246,1153,R2Y2,oklahoma_city,35.4822,-97.535
2005,138,1428,1328,R2Y3,boise,43.6167,-116.2
2005,139,1257,1210,R2W4,nashville,36.1667,-86.7833
2005,139,1329,1356,R2X2,indianapolis,39.791,-86.148
2005,139,1181,1280,R2Y1,indianapolis,39.791,-86.148
2005,139,1277,1436,R2Y4,cleveland,41.4822,-81.6697
2005,139,1314,1235,R2Z1,charlotte,35.2269,-80.8433
2005,139,1301,1163,R2Z2,worcester,42.2667,-71.8
2005,139,1458,1137,R2Z3,oklahoma_city,35.4822,-97.535
2005,139,1437,1196,R2Z4,nashville,36.1667,-86.7833
2005,143,1257,1449,R3W1,albuquerque,35.1107,-106.61
2005,143,1452,1403,R3W2,albuquerque,35.1107,-106.61
